"lang"
{
"Language"	"korean"
"[english]Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_3"	"21 - 30"
"Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_4"	"31~40"
"[english]Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_4"	"31 - 40"
"Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_5"	"41~50"
"[english]Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_5"	"41 - 50"
"Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_6"	"51~60"
"[english]Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_6"	"51 - 60"
"Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_7"	"61~70"
"[english]Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_7"	"61 - 70"
"Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_8"	"71~80"
"[english]Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_8"	"71 - 80"
"Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_9"	"81~90"
"[english]Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_9"	"81 - 90"
"Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_10"	"91~100"
"[english]Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_10"	"91 - 100"
"Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_11"	"100회 이상"
"[english]Comp_600_PG_page_playoffs_predictions3selectionsother_courierkills_choices_11"	"More than 100"
"Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_description"	"한 경기 총 처치 점수 최고 기록"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_description"	"HIGHEST TOTAL KILLS IN A SINGLE GAME"
"Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_choices_11"	"101~110"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_choices_11"	"101 - 110"
"Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_choices_12"	"111~120"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_choices_12"	"111 - 120"
"Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_choices_13"	"121~130"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_choices_13"	"121 - 130"
"Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_choices_14"	"131~140"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_choices_14"	"131 - 140"
"Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_choices_15"	"141~150"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_choices_15"	"141 - 150"
"Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_choices_16"	"150 이상"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_highestkills_choices_16"	"More than 150"
"Comp_600_PG_page_playoffs_predictions4selectionsother_alliesdenied_description"	"아군 디나이 횟수"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_alliesdenied_description"	"HOW MANY ALLIES WILL BE DENIED"
"Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_description"	"한 경기에서 가장 큰 골드(GPM) 격차"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_description"	"LARGEST DIFFERENCE IN TEAM GOLD IN A SINGLE GAME"
"Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_1"	"0~5,000"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_1"	"0 - 5000"
"Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_2"	"5,001~10,000"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_2"	"5001 - 10000"
"Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_3"	"10,001~15,000"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_3"	"10001 - 15000"
"Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_4"	"15,001~20,000"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_4"	"15001 - 20000"
"Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_5"	"20,001~25,000"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_5"	"20001 - 25000"
"Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_6"	"25,001~30,000"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_6"	"25001 - 30000"
"Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_7"	"30,001~35,000"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_7"	"30001 - 35000"
"Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_8"	"35,001~40,000"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_8"	"35001 - 40000"
"Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_9"	"40,001~45,000"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_9"	"40001 - 45000"
"Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_10"	"45,001~50,000"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_10"	"45001 - 50000"
"Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_11"	"50,000 이상"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_largestgpmdiff_choices_11"	"More than 50000"
"Comp_600_PG_page_playoffs_predictions4selectionsother_30mingamesnorosh_description"	"30분 이상 로샨을 처치하지 않은 경기 수"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_30mingamesnorosh_description"	"HOW MANY 30+ MINUTE GAMES WITH NO ROSHAN KILLS"
"Comp_600_PG_page_playoffs_predictions4selectionsother_30mingamesnorosh_choices_6"	"50경기 이상"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_30mingamesnorosh_choices_6"	"More than 50"
"Comp_600_PG_page_playoffs_predictions4selectionsother_courierkillssingle_description"	"한 경기에서 최다 짐꾼 처치 횟수"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_courierkillssingle_description"	"MOST COURIER KILLS IN A SINGLE GAME"
"Comp_600_PG_page_playoffs_predictions4selectionsother_courierkillssingle_choices_1"	"0회"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_courierkillssingle_choices_1"	"0 "
"Comp_600_PG_page_playoffs_predictions4selectionsother_courierkillssingle_choices_7"	"5회 이상"
"[english]Comp_600_PG_page_playoffs_predictions4selectionsother_courierkillssingle_choices_7"	"More than 5"
"Comp_600_PG_page_mainevent_predictions1textwarning2_text"	"예측할 때는 해당 예측이 한 경기 예측인지 본선 전 경기 예측인지 꼭 확인하세요. 본선에서는 21~32경기가 펼쳐집니다."
"[english]Comp_600_PG_page_mainevent_predictions1textwarning2_text"	"Make sure to take note of whether a prediction is for a single game, or across the entire Main Event. There will be between 21 and 32 games in the Main Event."
"Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_mostkills_description"	"가장 많은 처치를 기록한 팀"
"[english]Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_mostkills_description"	"TEAM WITH THE MOST KILLS"
"Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_leastkills_description"	"가장 적은 처치를 기록한 팀"
"[english]Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_leastkills_description"	"TEAM WITH THE LEAST KILLS"
"Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_mostdeaths_description"	"가장 많은 죽음을 기록한 팀"
"[english]Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_mostdeaths_description"	"TEAM WITH THE MOST DEATHS"
"Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_leastdeaths_description"	"가장 적은 죽음을 기록한 팀"
"[english]Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_leastdeaths_description"	"TEAM WITH THE LEAST DEATHS"
"Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_mostassists_description"	"가장 많은 도움을 기록한 팀"
"[english]Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_mostassists_description"	"TEAM WITH THE MOST ASSISTS"
"Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_leastassists_description"	"가장 적은 도움을 기록한 팀"
"[english]Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_leastassists_description"	"TEAM WITH THE LEAST ASSISTS"
"Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_fastestwin_description"	"가장 빠른 시간에 승리한 팀"
"[english]Comp_600_PG_page_mainevent_predictions1selectionsteamsingle_fastestwin_description"	"TEAM WITH THE FASTEST WIN"
"Comp_600_PG_page_mainevent_predictions2textsection1_text"	"본선 전 경기"
"[english]Comp_600_PG_page_mainevent_predictions2textsection1_text"	"ACROSS ALL GAMES IN THE MAIN EVENT"
"Comp_600_PG_page_mainevent_predictions2selectionsteamacross_mostheroes_description"	"가장 다양한 영웅을 플레이한 팀"
"[english]Comp_600_PG_page_mainevent_predictions2selectionsteamacross_mostheroes_description"	"TEAM WITH THE MOST NUMBER OF HEROES PLAYED"
"Comp_600_PG_page_mainevent_predictions2selectionsteamacross_leastheroes_description"	"가장 한정된 영웅을 플레이한 팀"
"[english]Comp_600_PG_page_mainevent_predictions2selectionsteamacross_leastheroes_description"	"TEAM WITH THE LEAST NUMBER OF HEROES PLAYED"
"Comp_600_PG_page_mainevent_predictions2selectionsteamacross_mostroshan_description"	"로샨을 가장 많이 처치한 팀"
"[english]Comp_600_PG_page_mainevent_predictions2selectionsteamacross_mostroshan_description"	"TEAM WITH THE MOST ROSHAN KILLS"
"Comp_600_PG_page_mainevent_predictions2selectionsteamacross_courierkills_description"	"짐꾼을 가장 많이 처치한 팀"
"[english]Comp_600_PG_page_mainevent_predictions2selectionsteamacross_courierkills_description"	"TEAM WITH THE MOST COURIER KILLS"
"Comp_600_PG_page_mainevent_predictions2selectionsteamacross_rapiers_description"	"신의 양날검을 가장 많이 구매한 팀"
"[english]Comp_600_PG_page_mainevent_predictions2selectionsteamacross_rapiers_description"	"TEAM WITH THE MOST RAPIER PURCHASES"
"Comp_600_PG_page_mainevent_predictions3selectionsplayersingle_highestgpm_description"	"가장 높은 분당 획득 골드(GPM)를 기록한 선수"
"[english]Comp_600_PG_page_mainevent_predictions3selectionsplayersingle_highestgpm_description"	"PLAYER WITH HIGHEST GPM"
"Comp_600_PG_page_mainevent_predictions3selectionsplayersingle_mostkills_description"	"가장 많은 처치를 기록한 선수"
"[english]Comp_600_PG_page_mainevent_predictions3selectionsplayersingle_mostkills_description"	"PLAYER WITH THE MOST KILLS"
"Comp_600_PG_page_mainevent_predictions3selectionsplayersingle_mostdeaths_description"	"가장 많은 죽음을 기록한 선수"
"[english]Comp_600_PG_page_mainevent_predictions3selectionsplayersingle_mostdeaths_description"	"PLAYER WITH THE MOST DEATHS"
"Comp_600_PG_page_mainevent_predictions3selectionsplayersingle_mostassists_description"	"가장 많은 도움을 기록한 선수"
"[english]Comp_600_PG_page_mainevent_predictions3selectionsplayersingle_mostassists_description"	"PLAYER WITH THE MOST ASSISTS"
"Comp_600_PG_page_mainevent_predictions3selectionsplayersingle_mostlasthits_description"	"가장 많은 마지막 타격을 기록한 선수"
"[english]Comp_600_PG_page_mainevent_predictions3selectionsplayersingle_mostlasthits_description"	"PLAYER WITH THE MOST LAST HITS"
"Comp_600_PG_page_mainevent_predictions3selectionsplayersingle_mostdenies_description"	"가장 많은 디나이를 기록한 선수"
"[english]Comp_600_PG_page_mainevent_predictions3selectionsplayersingle_mostdenies_description"	"PLAYER WITH THE MOST DENIES"
"Comp_600_PG_page_mainevent_predictions4selectionsplayeracross_mostheroes_description"	"가장 다양한 영웅을 플레이한 선수"
"[english]Comp_600_PG_page_mainevent_predictions4selectionsplayeracross_mostheroes_description"	"PLAYER WITH THE MOST NUMBER OF HEROES PLAYED"
"Comp_600_PG_page_mainevent_predictions4selectionsplayeracross_mostrampages_description"	"가장 많은 광란을 기록한 선수"
"[english]Comp_600_PG_page_mainevent_predictions4selectionsplayeracross_mostrampages_description"	"PLAYER WITH THE MOST RAMPAGES"
"Comp_600_PG_page_mainevent_predictions4selectionsplayeracross_mostfirstbloods_description"	"가장 많은 선취점을 기록한 선수"
"[english]Comp_600_PG_page_mainevent_predictions4selectionsplayeracross_mostfirstbloods_description"	"PLAYER WITH THE MOST FIRST BLOOD KILLS"
"Comp_600_PG_page_mainevent_predictions4selectionsplayeracross_mostbeyondgodlikes_description"	"신의 경지 이상의 연속 처치를 가장 많이 기록한 선수"
"[english]Comp_600_PG_page_mainevent_predictions4selectionsplayeracross_mostbeyondgodlikes_description"	"PLAYER WITH THE MOST BEYOND GODLIKE STREAKS"
"Comp_600_PG_page_mainevent_predictions4selectionsplayeracross_mostaegis_description"	"아이기스를 가장 많이 획득한 선수"
"[english]Comp_600_PG_page_mainevent_predictions4selectionsplayeracross_mostaegis_description"	"PLAYER WITH THE MOST AEGIS PICKUPS"
"Comp_600_PG_page_mainevent_predictions4selectionsplayeracross_highestavggpm_description"	"가장 높은 평균 분당 획득 골드(GPM)를 기록한 선수"
"[english]Comp_600_PG_page_mainevent_predictions4selectionsplayeracross_highestavggpm_description"	"PLAYER WITH HIGHEST AVERAGE GPM"
"Comp_600_PG_page_top6_predictiontextwarning2_text"	"모든 예측은 반드시 플레이오프가 시작하기 전까지 완료되어야 합니다.<br><br>상위 6팀을 정확하게 예측했다면 2,000점을 받습니다. 팀 명과 순위까지 정확하게 예측했다면 10,000점을 받습니다. 5위와 6위팀은 대회 진행 규정상 동등한 순위로 여겨지므로 두 팀의 순위는 바뀌어도 상관이 없습니다."
"[english]Comp_600_PG_page_top6_predictiontextwarning2_text"	"MAKE SURE TO MAKE YOUR PREDICTIONS BEFORE THE PLAYOFFS START<br><br>If you correctly predict the top six teams, but not the order, you'll earn 2000 points. If you predict both teams and order, you'll earn 10000. The fifth and sixth places are considered equal due to the tournament bracket layout, so the order of the last two doesn't matter."
"Comp_600_PG_page_top6_predictiontextsection1_text"	"상위 4팀"
"[english]Comp_600_PG_page_top6_predictiontextsection1_text"	"FIRST FOUR PLACES"
"Comp_600_PG_page_top6_predictiontextsection2_text"	"공동 5위"
"[english]Comp_600_PG_page_top6_predictiontextsection2_text"	"EQUAL FIFTH PLACE"
"Comp_600_PG_page_top6_predictionselectionsplayeracross_topsix_3_description"	"3위 팀"
"[english]Comp_600_PG_page_top6_predictionselectionsplayeracross_topsix_3_description"	"THIRD PLACE"
"Comp_600_PG_page_top6_predictionselectionsplayeracross_topsix_4_description"	"4위 팀"
"[english]Comp_600_PG_page_top6_predictionselectionsplayeracross_topsix_4_description"	"FOURTH PLACE"
"Comp_600_PG_page_top6_predictionselectionsplayeracross_topsix_5a_description"	"팀 선택 1"
"[english]Comp_600_PG_page_top6_predictionselectionsplayeracross_topsix_5a_description"	"TEAM A"
"Comp_600_PG_page_top6_predictionselectionsplayeracross_topsix_5b_description"	"팀 선택 2"
"[english]Comp_600_PG_page_top6_predictionselectionsplayeracross_topsix_5b_description"	"TEAM B"
"Comp_600_PG_page_favoriteheroelementlistgames_won_text"	"좋아하는 영웅으로 10승 중 %selection_65211%승을 달성했습니다."
"[english]Comp_600_PG_page_favoriteheroelementlistgames_won_text"	"You have won %selection_65211% of 10 games with your favorite hero."
"DOTA_PauseScriptedDemo_Title"	"일시 정지"
"[english]DOTA_PauseScriptedDemo_Title"	"Paused"
"DOTA_PauseScriptedDemo_Question"	"계속 관전하시겠습니까?"
"[english]DOTA_PauseScriptedDemo_Question"	"Would you like to continue watching?"
"DOTA_PauseScriptedDemo_Resume"	"예"
"[english]DOTA_PauseScriptedDemo_Resume"	"Yes"
"DOTA_PauseScriptedDemo_Exit"	"아니요"
"[english]DOTA_PauseScriptedDemo_Exit"	"No"
"dota_region_automatic_details"	"자동 (%s1)"
"[english]dota_region_automatic_details"	"Automatic (%s1)"
"dota_mm_select_region_automatic"	"현재 위치에 따라 자동으로 지역이 설정됩니다."
"[english]dota_mm_select_region_automatic"	"Automatically pick regions based on my location."
"dota_mm_select_region_automatic_disabled"	"매치메이킹 지역을 자동으로 설정하지 못했습니다."
"[english]dota_mm_select_region_automatic_disabled"	"Unable to automatically determine matchmaking regions."
"dota_broadcaster_recommendation_new_players"	"신규 플레이어에게 추천"
"[english]dota_broadcaster_recommendation_new_players"	"Recommended for New Players"
