"lang"
{
"Language"	"portuguese"
"[english]DOTA_Item_Desc_Yard_Orange_Festival"	"16 teams will compete for a grand prize of $1,000! 12 teams will be invited and 4 will earn their spot through qualifying."
"DOTA_Item_Desc_ZaruKina_Protectors_Hair"	"Um penteado tradicional do povo de Zaru'Kina, a aldeia destruída da Windranger."
"[english]DOTA_Item_Desc_ZaruKina_Protectors_Hair"	"A hairstyle common to the Zaru'Kina people of Lyralei's destroyed village."
"DOTA_Item_Garb_of_the_Cruel_Magician_Set"	"Conjunto - Trajes do Mágico Cruel"
"[english]DOTA_Item_Garb_of_the_Cruel_Magician_Set"	"Garb of the Cruel Magician Set"
"DOTA_Item_Platinum_Baby_Roshan"	"Bebé Roshan de Platina"
"[english]DOTA_Item_Platinum_Baby_Roshan"	"Platinum Baby Roshan"
"DOTA_Item_Recipe_Unusual_Artificers_Hammer"	"Receita: Martelo do Artífice Inusual"
"[english]DOTA_Item_Recipe_Unusual_Artificers_Hammer"	"Recipe: Unusual Artificer's Hammer"
"DOTA_Item_SDL_1"	"SDL 1"
"[english]DOTA_Item_SDL_1"	"SDL 1"
"DOTA_Item_SDL_1__ADMIN"	"SDL 1 - ADMIN"
"[english]DOTA_Item_SDL_1__ADMIN"	"SDL 1 - ADMIN"
"DOTA_Item_Seasonal_Gift"	"Presente Sazonal"
"[english]DOTA_Item_Seasonal_Gift"	"Seasonal Gift"
"DOTA_Item_Sina_Cup_Supernova_Dota_2_Open_Season_2"	"Sina Cup Supernova Dota 2 Open Season 2"
"[english]DOTA_Item_Sina_Cup_Supernova_Dota_2_Open_Season_2"	"Sina Cup Supernova Dota 2 Open Season 2"
"DOTA_Item_The_Orena"	"The Orena"
"[english]DOTA_Item_The_Orena"	"The Orena"
"DOTA_Item_The_Orena__ADMIN"	"The Orena - ADMIN"
"[english]DOTA_Item_The_Orena__ADMIN"	"The Orena - ADMIN"
"DOTA_Item_Unusual_Artificers_Hammer"	"Martelo do Artífice Inusual"
"[english]DOTA_Item_Unusual_Artificers_Hammer"	"Unusual Artificer's Hammer"
"DOTA_Item_Windrangers_Sylvan_Bundle"	"Pack Florestal da Windranger"
"[english]DOTA_Item_Windrangers_Sylvan_Bundle"	"Windranger's Sylvan Bundle"
"DOTA_Item_Yard_Orange_Festival"	"Yard Orange Festival"
"[english]DOTA_Item_Yard_Orange_Festival"	"Yard Orange Festival"
"DOTA_Item_Yard_Orange_Festival__ADMIN"	"Yard Orange Festival - ADMIN"
"[english]DOTA_Item_Yard_Orange_Festival__ADMIN"	"Yard Orange Festival - ADMIN"
"DOTA_Item_Anointed_Armor_of_Ruination"	"Armadura Ungida do Arruinamento"
"[english]DOTA_Item_Anointed_Armor_of_Ruination"	"Anointed Armor of Ruination"
"DOTA_Item_Armlets_of_Command"	"Braceletes Imperativas"
"[english]DOTA_Item_Armlets_of_Command"	"Armlets of Command"
"DOTA_Item_Axe_of_Phractos"	"Machado de Phractos"
"[english]DOTA_Item_Axe_of_Phractos"	"Axe of Phractos"
"DOTA_Item_Birds_Stone_Set"	"Conjunto - Pedra-Pássaro"
"[english]DOTA_Item_Birds_Stone_Set"	"Bird's Stone Set"
"DOTA_Item_Bow_of_the_Shadowcat"	"Arco da Gata Negra"
"[english]DOTA_Item_Bow_of_the_Shadowcat"	"Bow of the Shadowcat"
"DOTA_Item_Bracers_of_Birds_Stone"	"Braçadeiras da Pedra-Pássaro"
"[english]DOTA_Item_Bracers_of_Birds_Stone"	"Bracers of Bird's Stone"
"DOTA_Item_Bracers_of_the_Conjurer"	"Braçadeiras do Conjurador"
"[english]DOTA_Item_Bracers_of_the_Conjurer"	"Bracers of the Conjurer"
"DOTA_Item_Caustic_Glare"	"Olhar Cáustico"
"[english]DOTA_Item_Caustic_Glare"	"Caustic Glare"
"DOTA_Item_Caustic_Guard"	"Proteção Cáustica"
"[english]DOTA_Item_Caustic_Guard"	"Caustic Guard"
"DOTA_Item_Caustic_Rack"	"Cauda Cáustica"
"[english]DOTA_Item_Caustic_Rack"	"Caustic Rack"
"DOTA_Item_Caustic_Spurs"	"Pinças Cáusticas"
"[english]DOTA_Item_Caustic_Spurs"	"Caustic Spurs"
"DOTA_Item_Caustic_Tarsus"	"Tarsos Cáusticos"
"[english]DOTA_Item_Caustic_Tarsus"	"Caustic Tarsus"
"DOTA_Item_Coco_the_Courageous"	"Coco, o Corajoso"
"[english]DOTA_Item_Coco_the_Courageous"	"Coco the Courageous"
"DOTA_Item_Collar_of_Command"	"Gola Imperativa"
"[english]DOTA_Item_Collar_of_Command"	"Collar of Command"
"DOTA_Item_Crest_of_Birds_Stone"	"Ornamento da Pedra-Pássaro"
"[english]DOTA_Item_Crest_of_Birds_Stone"	"Crest of Bird's Stone"
"DOTA_Item_Crown_of_Entwined_Fate"	"Coroa do Destino Entrelaçado"
"[english]DOTA_Item_Crown_of_Entwined_Fate"	"Crown of Entwined Fate"
"DOTA_Item_Dark_Pauldrons_of_the_Conjurer"	"Ombreiras Sombrias do Conjurador"
"[english]DOTA_Item_Dark_Pauldrons_of_the_Conjurer"	"Dark Pauldrons of the Conjurer"
"DOTA_Item_Darkstar_the_Mistforged"	"Estrela-Negra, a Forjada pela Neblina"
"[english]DOTA_Item_Darkstar_the_Mistforged"	"Darkstar the Mistforged"
"DOTA_Item_Demon_Shard"	"Fragmento Demoníaco"
"[english]DOTA_Item_Demon_Shard"	"Demon Shard"
"DOTA_Item_Desc_Anointed_Armor_of_Ruination"	"Inclui todos os itens do conjunto 'A Armadura Ungida do Arruinamento' para o Abaddon:"
"[english]DOTA_Item_Desc_Anointed_Armor_of_Ruination"	"This item includes all of the items in the 'Anointed Armor of Ruination' set for Abaddon:"
"DOTA_Item_Desc_Axe_of_Phractos"	"Tratando-se de um instrumento afiadamente traumatizante, o Machado de Phractos dá mais importância ao poder do que à elegância. Acabado de sair das grandes forjas de Ulmarain, ainda é visível o brilho abrasador nas suas lâminas - autênticos ferro em brasa à espera de serem usados."
"[english]DOTA_Item_Desc_Axe_of_Phractos"	"An instrument of keen-edged trauma, the Axe of Phractos embodies power over grace. Newly forged by the steelworks of Ulmarain, searing heat still shimmers across its facets--a cauterisation in waiting."
"DOTA_Item_Desc_Birds_Stone_Set"	"Inclui todos os itens do conjunto 'Pedra-Pássaro' para o Nature's Prophet:"
"[english]DOTA_Item_Desc_Birds_Stone_Set"	"Includes all of the items in the 'Bird's Stone' set for Nature's Prophet:"
"DOTA_Item_Desc_Bow_of_the_Shadowcat"	"Um arco feito de pele, pelo, ébano e dos melhores bocados de metal dos Drow."
"[english]DOTA_Item_Desc_Bow_of_the_Shadowcat"	"A bow made of skin, fur, ebony and finest pieces of drow metal."
"DOTA_Item_Desc_Coco_the_Courageous"	"A verdadeira coragem não se mede como ergues uma espada, mas sim como ergues o teu espírito... e por vezes, até o mais forte dos heróis precisa de animar o seu espírito! Apresentamos-te o Coco, um estafeta corajoso da Cervejaria de Redpaw, determinado a trazer umas bebidas para o campo de batalha custe o que custar! Nunca mais ficará por saciar a sede de qualquer herói! O chamamento pela bebida é sagrado e por juramento deverá ser obedecido! A sede deverá ser purgada."
"[english]DOTA_Item_Desc_Coco_the_Courageous"	"True courage is not how high you can hold a sword but how high you can hold your spirit... And sometimes, even the strongest of heroes need their spirit boosted! Introducing Coco, a courageous courier of the Redpaw Brewery, determined to bring brew to the battlefield at any cost! No longer shall a heroes thirst go unquenched! The call for brew is sacred and by oath it must be upheld! The brew must flow."
"DOTA_Item_Desc_Copy_of_Nexon_Sponsorship_League_Season_2"	"A partir de 28/09/2013, a Nexon Sponsorship League vai abranger 3 temporadas com um total de 300 milhões de wons (cerca de €209.350) em fundos de patrocínios. Assiste às melhores partidas da 2ª temporada."
"[english]DOTA_Item_Desc_Copy_of_Nexon_Sponsorship_League_Season_2"	"Starting in Sep 28th 2013, the Nexon Sponsorship League will span three seasons with a total of KRW 300 million ($267,153 USD) worth of sponsorship funding. Watch the top team matches of Season 2."
"DOTA_Item_Desc_Copy_of_Pinoy_Dota_2_Online_Battle"	"Pinoy Dota traz-te o melhor dos e-sports das Filipinas! De 9/12/2013 até 1/2/2014, este torneio conta com 2 equipas, 6 eliminatórias e um prémio final de ₱10.000 (cerca de €170)!"
"[english]DOTA_Item_Desc_Copy_of_Pinoy_Dota_2_Online_Battle"	"Pinoy Dota delivers Philippine E-sports in your hands! This tournament features 2 teams with 6 qualifiers that will compete for P10,000 prize pool on December 9th through February 1, 2014!"
"DOTA_Item_Desc_Darkstar_the_Mistforged"	"Esta espada ancestral da Casta de Avernus foi fundida na Fonte, para ser forjada novamente. O que emergiu foi uma amálgama de aço, e neblina, que se alimenta das almas dos seus inimigos."
"[english]DOTA_Item_Desc_Darkstar_the_Mistforged"	"This ancestral blade of House Avernus was cast into the Font, to be forged anew. What emerged was an amalgam of steel, and mist, that feasts upon the souls of its foes."
"DOTA_Item_Desc_Demon_Shard"	"A Espada dos Mundos quebrou-se durante a batalha cataclísmica nos Portões do Paraíso, estilhaçando-se em milhares de pedaços. O fragmento maior foi achado, acabando por parar nas forjas do Inferno, onde assumiu uma nova forma. As runas na sua superfície denotam agora o nome novo da arma: Fragmento Demoníaco."
"[english]DOTA_Item_Desc_Demon_Shard"	"Shattered during the cataclysmic battle of Heaven's Gate, the Blade of Worlds fell as a thousand pieces. Smuggled back into the foundries of Hell, the largest fragment was later reformed, the runes upon its surface shifting to denote a new name, Demon Shard."
"DOTA_Item_Desc_Furstole_of_the_Shadowcat"	"Uma estola criada a partir da pele e pelo da gata negra."
"[english]DOTA_Item_Desc_Furstole_of_the_Shadowcat"	"A stole created from the skin and pelt of the shadowcat."
"DOTA_Item_Desc_Gaiters_of_the_Shadowcat"	"Partes das patas, do pelo e das garras foram usadas para criar estas botas."
"[english]DOTA_Item_Desc_Gaiters_of_the_Shadowcat"	"Hindlegs and paws, fur and claws, crafted into gaiters."
"DOTA_Item_Desc_Gifts_of_the_Shadowcat_Set"	"Inclui todos os itens do conjunto 'Dádivas da Gata Negra' para a Drow Ranger:"
"[english]DOTA_Item_Desc_Gifts_of_the_Shadowcat_Set"	"Includes all of the items in the 'Gifts of the Shadowcat' set for Drow Ranger:"
"DOTA_Item_Desc_Guard_of_the_Red_Mist"	"Forjado quando o exército da Névoa Vermelha ainda não era vasto e Mogul Khan não passava de um recruta, este escudo é um autêntico rochedo num mar de lâminas. Tanto um símbolo de perseverança como um elemento protetivo, o emblema esfomeadamente amaldiçoado de Battle Hunger pode ser visto na sua face. Apenas a morte e a matança podem acalmar a sua maldição."
"[english]DOTA_Item_Desc_Guard_of_the_Red_Mist"	"Forged when the Red Mist were many and Mogul Khan was but a lowly grunt, the Guard is a rock among a sea of blows. As much a statement of intent as a shield, the cursed sigil of Battle Hunger lies emblazoned upon its face. Only death and slaughter may remedy its hex."
"DOTA_Item_Desc_Monarch_Bow"	"Uma relíquia de um vasto reino há muito tempo desaparecido, que recompensa aqueles que dão mais valor à precisão letal e à perícia do que à força bruta. Tão elegante nas suas ações como na sua aparência, complementa perfeitamente a mais concentrada das mentes na mais mortífera das circunstâncias."
"[english]DOTA_Item_Desc_Monarch_Bow"	"A relic from a hegemony long since passed, the Monarch rewards those who value lethal precision and skill over blunt force. As graceful in action as at rest, it complements perfectly the coolest of heads under the deadliest of circumstances."
"DOTA_Item_Desc_Netherax_Nightmare_of_the_Mist"	"Quando a Fonte sagrou Abaddon com o seu poder, ela também conjurou uma criatura, igualmente aterradora, para ser usada pelo seu campeão no campo de batalha."
"[english]DOTA_Item_Desc_Netherax_Nightmare_of_the_Mist"	"When the Font anointed Abaddon with its power, it also conjured up a creature, equally terrifying, for its champion to ride into battle."
"DOTA_Item_Desc_Nexon_Sponsorship_League_Season_2"	"A partir de 28/09/2013, a Nexon Sponsorship League vai abranger 3 temporadas com um total de 300 milhões de wons (cerca de €209.350) em fundos de patrocínios. Assiste às melhores partidas da 2ª temporada. Inclui o estafeta 'Irmãos Gama'!"
"[english]DOTA_Item_Desc_Nexon_Sponsorship_League_Season_2"	"Starting in Sep 28th 2013, the Nexon Sponsorship League will span three seasons with a total of KRW 300 million ($267,153 USD) worth of sponsorship funding. Watch the top team matches of Season 2.
	Includes the Gama Brothers courier!"
"DOTA_Item_Desc_Paws_of_the_Shadowcat"	"As garras da gata negra, mortíferas e poderosas."
"[english]DOTA_Item_Desc_Paws_of_the_Shadowcat"	"The claws of the shadowcat, deadly and powerful."
"DOTA_Item_Desc_Pelt_of_the_Shadowcat"	"Uma capa criada a partir da pele da sua presa."
"[english]DOTA_Item_Desc_Pelt_of_the_Shadowcat"	"A cape created from the pelt of her prey."
"DOTA_Item_Desc_Pinoy_Dota_2_Online_Battle"	"Pinoy Dota traz-te o melhor dos e-sports das Filipinas! De 9/12/2013 até 1/2/2014, este torneio conta com 2 equipas, 6 eliminatórias e um prémio final de ₱10.000 (cerca de €170)!"
"[english]DOTA_Item_Desc_Pinoy_Dota_2_Online_Battle"	"Pinoy Dota delivers Philippine E-sports in your hands! This tournament features 2 teams with 6 qualifiers that will compete for P10,000 prize pool on December 9th through February 1, 2014!"
"DOTA_Item_Desc_Quiver_of_the_Shadowcat"	"Tanto a aljava como as flechas foram criadas com os melhores materiais que a floresta tem para oferecer e reforçadas com os melhores metais dos Drow."
"[english]DOTA_Item_Desc_Quiver_of_the_Shadowcat"	"Quiver and arrows made from the finest materials the forest offers and crafted together with the metals of the drow."
"DOTA_Item_Desc_SLTV_Star_Series_Season_8"	"A 8ª temporada da SLTV StarSeries contará com 18 grandes equipas da Europa e com um prémio total crescente, inicialmente de $50.000 (cerca de €37.000). Uma porção de cada compra somar-se-á ao prémio total. Competições de todos contra todos e finais em LAN na Cybersport Arena em Kiev."
"[english]DOTA_Item_Desc_SLTV_Star_Series_Season_8"	"The 8th season of the legendary SLTV StarSeries will feature best 18 teams from Europe. They will compete for growing prize pool starting at $50,000. $2.50 of every purchase will go to the SLTV StarSeries prize pool. Round-robin online tournament and LAN finals in Kyiv Cybersport Arena."
"DOTA_Item_Desc_SLTV_Star_Series_Season_8__ADMIN"	"A 8ª temporada da SLTV StarSeries contará com 18 grandes equipas da Europa e com um prémio total crescente, inicialmente de $50.000 (cerca de €37.000). Uma porção de cada compra somar-se-á ao prémio total. Competições de todos contra todos e finais em LAN na Cybersport Arena em Kiev."
"[english]DOTA_Item_Desc_SLTV_Star_Series_Season_8__ADMIN"	"The 8th season of the legendary SLTV StarSeries will feature best 18 teams from Europe. They will compete for growing prize pool starting at $50,000. $2.50 of every purchase will go to the SLTV StarSeries prize pool. Round-robin online tournament and LAN finals in Kyiv Cybersport Arena."
"DOTA_Item_Desc_Star_Series_8_Battle_Bonus"	"Usa este item para aumentares a tua taxa de atribuição de <font color='#9da1a9'>Pontos de Batalha</font> em <font color='#9da1a9'>125%</font> durante 6 dias. Além disso, proporcionarás aos outros jogadores um bónus adicional de <font color='#9da1a9'>25%</font> à taxa de atribuição de <font color='#9da1a9'>Pontos de Batalha</font> deles."
"[english]DOTA_Item_Desc_Star_Series_8_Battle_Bonus"	"Use this item to increase the rate at which you earn <font color='#9da1a9'>Battle Points</font> by <font color='#9da1a9'>125%</font> for 6 days. Additionally, you will grant other players a stacking <font color='#9da1a9'>25%</font> bonus to their <font color='#9da1a9'>Battle Points</font> rate."
"DOTA_Item_Desc_The_Caustic_Consumption_Set"	"Inclui todos os itens do conjunto 'Consumo Cáustico' para o Sand King:"
"[english]DOTA_Item_Desc_The_Caustic_Consumption_Set"	"This set contains all of the items in the 'Caustic Consumption' set for Sand King:"
"DOTA_Item_Desc_The_Exiled_Demonologist_Set"	"Inclui todos os itens do conjunto 'O Demonologista Exilado' para o Warlock:"
"[english]DOTA_Item_Desc_The_Exiled_Demonologist_Set"	"This bundle contains all of the items in 'The Exiled Demonologist' set for Warlock:"
"DOTA_Item_Desc_The_Second_Disciple"	"Inclui todos os itens do conjunto 'O Segundo Discípulo' para o Bounty Hunter:"
"[english]DOTA_Item_Desc_The_Second_Disciple"	"Includes all of the items in the 'Second Disciple' set for Bounty Hunter:"
"DOTA_Item_Desc_The_Second_Disciples_Bastion"	"Às vezes, uma recompensa não precisa de ser logo cobrada se o caçador achar que há a possibilidade de conseguir uma recompensa ainda maior. Gondar aproveita-se do exército do infiel para obter bom equipamento e para aprender os segredos roubados de Soruq, que foram concedidos a este exército pouco merecedor."
"[english]DOTA_Item_Desc_The_Second_Disciples_Bastion"	"Sometimes a bounty does not need to be collected immediately if the hunter believes there is more to gain on a job. Gondar enlists in the army of the infidel in order to obtain sturdy gear and learn the stolen secrets of Soruq that have been bestowed upon the undeserving army."
"DOTA_Item_Desc_The_Second_Disciples_Blade"	"Esta lâmina, feita a partir de equipamento recuperado do campo de batalha, serve para relembrar, tanto a Gondar como aos seus inimigos, o que acontece a quem trai as crenças sagradas."
"[english]DOTA_Item_Desc_The_Second_Disciples_Blade"	"This blade, fashioned of salvaged equipment from the battlefield, serves as a reminder to both Gondar and his enemies of what happens to those who betray sacred trusts."
"DOTA_Item_Desc_The_Second_Disciples_Chakram"	"Às costas, esta arma serve tanto como um meio defensivo como ofensivo no campo de batalha."
"[english]DOTA_Item_Desc_The_Second_Disciples_Chakram"	"Carried upon his back, this weapon serves as both defense and offense on the field of battle."
"DOTA_Item_Desc_The_Second_Disciples_Dagger"	"Retirada das mãos do traidor, esta arma foi finalmente usada por Gondar para cortar a garganta do general traiçoeiro, selando assim o destino do exército fundado com base na infidelidade."
"[english]DOTA_Item_Desc_The_Second_Disciples_Dagger"	"Stolen from the betrayer himself, Gondar used this weapon to slit the throat of the deceitful war general and seal the fate of the army founded on infidelity."
"DOTA_Item_Desc_The_Second_Disciples_Satchel"	"Gondar leva materiais e instrumentos importantes na sua sacola, sempre preparado para qualquer caça."
"[english]DOTA_Item_Desc_The_Second_Disciples_Satchel"	"Gondar carries his important materials and implements in his satchel, always prepared for future hunts."
