"lang"
{
"Language"	"korean"
"DOTA_Tooltip_modifier_obsidian_destroyer_ancestral_imprisonment_debuff_Description"	"외계 침략자에게 0MODIFIER_PROPERTY_STATS_INTELLECT_BONUS의 지능 빼앗김"
"[english]DOTA_Tooltip_modifier_obsidian_destroyer_ancestral_imprisonment_debuff_Description"	"Losing %dMODIFIER_PROPERTY_STATS_INTELLECT_BONUS% intelligence from Outworld Devourer."
"DOTA_Tooltip_modifier_obsidian_destroyer_ancestral_imprisonment_prison"	"이계 감옥"
"[english]DOTA_Tooltip_modifier_obsidian_destroyer_ancestral_imprisonment_prison"	"Astral Imprisonment"
"DOTA_Tooltip_modifier_obsidian_destroyer_ancestral_imprisonment_prison_Description"	"이계의 감옥에 갇힘\n무적 상태로 행동 불가"
"[english]DOTA_Tooltip_modifier_obsidian_destroyer_ancestral_imprisonment_prison_Description"	"Locked away in an Astral Prison, cannot act or be acted upon."
"DOTA_Tooltip_modifier_medusa_stone_gaze_stone"	"석화의 시선"
"[english]DOTA_Tooltip_modifier_medusa_stone_gaze_stone"	"Stone Gaze"
"DOTA_Tooltip_modifier_medusa_stone_gaze_stone_Description"	"돌로 변함\n기절, 마법 저항력 100%% 및 추가 물리 피해 %MODIFIER_PROPERTY_INCOMING_PHYSICAL_DAMAGE_PERCENTAGE%%%"
"[english]DOTA_Tooltip_modifier_medusa_stone_gaze_stone_Description"	"Turned to stone.  Stunned, 100%% magic resistance, and taking %MODIFIER_PROPERTY_INCOMING_PHYSICAL_DAMAGE_PERCENTAGE%%% extra physical damage."
"game_mode_14"	"기록서"
"[english]game_mode_14"	"COMPENDIUM"
"game_mode_14_desc"	"주목할 경기에서 선택된 영웅을 사용하여 플레이"
"[english]game_mode_14_desc"	"Play using the heroes picked in a featured match."
"dota_hud_error_cant_cast_on_non_tree_ward"	"나무와 적 와드를 대상으로만 할 수 있는 능력입니다."
"[english]dota_hud_error_cant_cast_on_non_tree_ward"	"Ability Can Only Target Trees and Enemy Wards"
"dota_hud_error_buyback_disabled_reapers_scythe"	"사신의 낫으로 비활성화되어 골드 부활이 불가능합니다."
"[english]dota_hud_error_buyback_disabled_reapers_scythe"	"Can't Buyback, disabled by Reaper's Scythe."
"DOTA_Tooltip_ability_item_dust_movespeed"	"%둔화:"
"[english]DOTA_Tooltip_ability_item_dust_movespeed"	"%SLOW:"
"DOTA_Tooltip_ability_item_ethereal_blade_Note2"	"자신이나 아군에게 시전한 마법이 추가로 1초 더 지속됩니다."
"[english]DOTA_Tooltip_ability_item_ethereal_blade_Note2"	"Lasts an extra second on Self or Allied cast."
"DOTA_Tooltip_ability_item_ethereal_blade_duration_ally"	"아군/자신 지속시간:"
"[english]DOTA_Tooltip_ability_item_ethereal_blade_duration_ally"	"ALLY/SELF DURATION:"
"DOTA_SpectatorBroadcasterMenu"	"중계자 메뉴 열기"
"[english]DOTA_SpectatorBroadcasterMenu"	"Open Broadcaster Menu"
"DOTA_VTraceRequired_Header"	"Vtrace가 필요합니다!"
"[english]DOTA_VTraceRequired_Header"	"VTrace required!"
"DOTA_VTraceRequired_Body"	"'vprof_vtrace'를 켠 상태에서 게임을 실행했지만 Vtrace가 실행 중이지 않습니다. 계속하려면 VTrace를 실행해 주세요!"
"[english]DOTA_VTraceRequired_Body"	"You are running the game with 'vprof_vtrace' enabled, but are not running VTrace. Please start VTrace before continuing!"
"DOTA_UnlockStyle"	"스타일 잠금 해제"
"[english]DOTA_UnlockStyle"	"Unlock Style"
"DOTA_UseStyle"	"스타일 선택"
"[english]DOTA_UseStyle"	"Select Style"
"DOTA_Passport_TOC_CompMM"	"기록서 매치메이킹"
"[english]DOTA_Passport_TOC_CompMM"	"Compendium Matchmaking"
"Smeevil_Style_Default"	"초록색 스미빌"
"[english]Smeevil_Style_Default"	"Green Smeevil"
"Smeevil_Style_Red"	"빨간색 스미빌"
"[english]Smeevil_Style_Red"	"Red Smeevil"
"Smeevil_Style_Yellow"	"노란색 스미빌"
"[english]Smeevil_Style_Yellow"	"Yellow Smeevil"
"Smeevil_Style_Purple"	"보라색 스미빌"
"[english]Smeevil_Style_Purple"	"Purple Smeevil"
"Smeevil_Style_Red_Mammoth"	"빨간색 스미빌과 매머드"
"[english]Smeevil_Style_Red_Mammoth"	"Red Smeevil and Mammoth"
"Smeevil_Style_Yellow_Bird"	"노란색 스미빌과 새"
"[english]Smeevil_Style_Yellow_Bird"	"Yellow Smeevil and Bird"
"Smeevil_Style_Purple_Crab"	"보라색 스미빌과 게"
"[english]Smeevil_Style_Purple_Crab"	"Purple Smeevil and Crab"
"DOTA_SelectStyle"	"스타일"
"[english]DOTA_SelectStyle"	"Styles"
"UnlockStyle_PreReq_Confirm"	"이 스타일을 열려면 %s3 스타일이 열려 있어야 하며  %s2 %s1개를 소모해야 합니다. 정말로 이 스타일을 여시겠습니까?"
"[english]UnlockStyle_PreReq_Confirm"	"Unlocking this style will consume %s1 %s2(s) and requires that you have the %s3 style unlocked. Are you sure you want to unlock this style?"
"UnlockStyle_Confirm"	"이 스타일을 열려면 %s2 %s1개를 소모해야 합니다. 정말로 이 스타일을 여시겠습니까?"
"[english]UnlockStyle_Confirm"	"Unlocking this style will consume %s1 %s2(s). Are you sure you want to unlock this style?"
"UnlockStyle_Attrib_Confirm"	"정말로 이 스타일을 여시겠습니까?"
"[english]UnlockStyle_Attrib_Confirm"	"Are you sure you want to unlock this style?"
"UnlockStyle_NotUnlocked"	"이 스타일을 적용할 수 없습니다. 먼저 스타일을 열어야 합니다."
"[english]UnlockStyle_NotUnlocked"	"This style cannot be applied. You have to unlock it first."
"UnlockStyle_Failed_PreReq"	"이 스타일을 열 수 없습니다. 이전 단계의 %s1 스타일을 먼저 열어야 합니다."
"[english]UnlockStyle_Failed_PreReq"	"This style cannot be unlocked. You need to unlock the prerequisite style %s1 first."
"UnlockStyle_Failed_CantAfford"	"이 스타일을 열 수 없습니다. %s2 %s1개를 소모해야 열 수 있습니다."
"[english]UnlockStyle_Failed_CantAfford"	"This style cannot be unlocked. You need to must own %s1 %s2(s) to pay for the unlock."
"UnlockStyle_Failed_CantAffordAttrib"	"이 스타일을 열 수 없습니다. 필수 요건이 충족되지 않았습니다."
"[english]UnlockStyle_Failed_CantAffordAttrib"	"This style cannot be unlocked. You do not meet the attribute requirements."
"UnlockStyle_Succeeded"	"이 스타일은 열려 있으며 아이템에 적용할 수 있습니다."
"[english]UnlockStyle_Succeeded"	"The style has been unlocked and may now be applied to the item."
"UnlockStyle_PreReq_List"	"- %s2 %s1개 소지"
"[english]UnlockStyle_PreReq_List"	"- Own %s1 %s2(s)"
"UnlockStyle_PreReq_List_Style"	"- %s2 %s1개 소지\n- '%s3' 스타일 잠금 해제됨"
"[english]UnlockStyle_PreReq_List_Style"	"- Own %s1 %s2(s)\n- Have unlocked the style '%s3'"
"UnlockStyle_PreReq_Attrib"	"- %s1 %s2 보유"
"[english]UnlockStyle_PreReq_Attrib"	"- Have %s1 %s2"
"UnlockStyle_Requirements"	"스타일 요구 사항:"
"[english]UnlockStyle_Requirements"	"To unlock this style you must:"
"UnlockStyle_Requirements_Consumed"	"요구되는 아이템은 여는 데 필요한 비용으로 소모됩니다."
"[english]UnlockStyle_Requirements_Consumed"	"Item requirements will be consumed as a part of the unlock cost."
"Econ_Style_Info_Header"	"스타일:"
"[english]Econ_Style_Info_Header"	"Styles:"
"Econ_Style_Info"	" - %s1"
"[english]Econ_Style_Info"	" - %s1"
"Econ_Style_Info_Locked"	" - %s1 (잠김)"
"[english]Econ_Style_Info_Locked"	" - %s1 (Locked)"
"Econ_Style_Info_Unlocked"	" - %s1"
"[english]Econ_Style_Info_Unlocked"	" - %s1"
"Econ_Style_Desc"	"현재 스타일: %s1"
"[english]Econ_Style_Desc"	"Current Style: %s1"
"Wraps_Of_The_Wicked_Succubus_Style0"	"소형 손목띠"
"[english]Wraps_Of_The_Wicked_Succubus_Style0"	"Small Wraps"
"Wraps_Of_The_Wicked_Succubus_Style1"	"중형 손목띠"
"[english]Wraps_Of_The_Wicked_Succubus_Style1"	"Medium Wraps"
"Wraps_Of_The_Wicked_Succubus_Style2"	"대형 손목띠"
"[english]Wraps_Of_The_Wicked_Succubus_Style2"	"Large Wraps"
"Wings_Of_The_Wicked_Succubus_Style0"	"소형 날개"
"[english]Wings_Of_The_Wicked_Succubus_Style0"	"Small Wings"
"Wings_Of_The_Wicked_Succubus_Style1"	"중형 날개"
"[english]Wings_Of_The_Wicked_Succubus_Style1"	"Medium Wings"
"Wings_Of_The_Wicked_Succubus_Style2"	"대형 날개"
"[english]Wings_Of_The_Wicked_Succubus_Style2"	"Large Wings"
"Horns_Of_The_Wicked_Succubus_Style0"	"소형 뿔"
"[english]Horns_Of_The_Wicked_Succubus_Style0"	"Small Horns"
"Horns_Of_The_Wicked_Succubus_Style1"	"중형 뿔"
"[english]Horns_Of_The_Wicked_Succubus_Style1"	"Medium Horns"
"Horns_Of_The_Wicked_Succubus_Style2"	"대형 뿔"
"[english]Horns_Of_The_Wicked_Succubus_Style2"	"Large Horns"
"Dirk_Of_The_Wicked_Succubus_Style0"	"소형 쌍날단검"
"[english]Dirk_Of_The_Wicked_Succubus_Style0"	"Small Dirk"
"Dirk_Of_The_Wicked_Succubus_Style1"	"중형 쌍날단검"
"[english]Dirk_Of_The_Wicked_Succubus_Style1"	"Medium Dirk"
"Dirk_Of_The_Wicked_Succubus_Style2"	"대형 쌍날단검"
"[english]Dirk_Of_The_Wicked_Succubus_Style2"	"Large Dirk"
"DOTA_Bans"	"금지"
"[english]DOTA_Bans"	"Bans"
"DOTA_Picks"	"선택"
"[english]DOTA_Picks"	"Picks"
"DOTA_QuickCastAbility0"	"빠른 시전 능력 1"
"[english]DOTA_QuickCastAbility0"	"Quick Cast Ability 1"
"DOTA_QuickCastAbility1"	"빠른 시전 능력 2"
"[english]DOTA_QuickCastAbility1"	"Quick Cast Ability 2"
"DOTA_QuickCastAbility2"	"빠른 시전 능력 3"
"[english]DOTA_QuickCastAbility2"	"Quick Cast Ability 3"
"DOTA_QuickCastAbility3"	"빠른 시전 능력 4"
"[english]DOTA_QuickCastAbility3"	"Quick Cast Ability 4"
"DOTA_QuickCastAbility4"	"빠른 시전 능력 5"
"[english]DOTA_QuickCastAbility4"	"Quick Cast Ability 5"
"DOTA_QuickCastAbility5"	"빠른 시전 능력 궁극기"
"[english]DOTA_QuickCastAbility5"	"Quick Cast Ability Ultimate"
"GC_reconnecting"	"도타 2 네트워크 연결 복구 중..."
"[english]GC_reconnecting"	"Restoring connection to the Dota 2 network..."
"GC_searching"	"도타 2 네트워크 검색 중..."
"[english]GC_searching"	"Searching for the Dota 2 network..."
"DOTA_Tutorial_M2_Intro"	"저격수님, 여기 계셨군요! 기지가 위험해 처했어요. <font color='#006697' face='Dota Hypatia Bold'><b>파도사냥꾼</b></font>이 크립을 몰고 우리 진영에 쳐들어오려고 해요. 도와주세요!"
"[english]DOTA_Tutorial_M2_Intro"	"Sniper!  I found you!  The base is in danger, and we need your help.  <font color='#006697' face='Dota Hypatia Bold'><b>Tidehunter</b></font> was spotted with some creeps trying to wear down our defenses."
"DOTA_Tutorial_M2_CallOver"	"저격수님, 이쪽이에요!"
"[english]DOTA_Tutorial_M2_CallOver"	"Over here, Sniper!"
"DOTA_Tutorial_M2_TangoIntro"	"이런, 체력이 많이 낮아지셨네요. 자, 이 <font color='#006697' face='Dota Hypatia Bold'><b>목담과</b></font>를 받으세요. 제겐 여분이 있어요."
"[english]DOTA_Tutorial_M2_TangoIntro"	"Oh, you're a bit low on health.  Here, take these <font color='#006697' face='Dota Hypatia Bold'><b>Tangoes</b></font>.  I've got extras."
"DOTA_Tutorial_M2_TangoUse"	"치유가 필요할 때 목담과를 사용하시면 돼요. <font color='#006697' face='Dota Hypatia Bold'><b>%!item_tango%</b></font> 키를 누르고 나무를 <font color='#006697' face='Dota Hypatia Bold'><b>왼쪽 클릭</b></font>하세요."
"[english]DOTA_Tutorial_M2_TangoUse"	"You can use tangoes to heal.  Hit <font color='#006697' face='Dota Hypatia Bold'><b>%!item_tango%</b></font> and then <font color='#006697' face='Dota Hypatia Bold'><b>left click</b></font> on a tree."
"DOTA_Tutorial_M2_TangoRestore"	"목담과를 사용하면 짧은 시간 동안 체력 회복 속도가 증가해요.\n\n이제 출발해요!"
"[english]DOTA_Tutorial_M2_TangoRestore"	"Using a tango will increase the rate at which your health is restored for a short period.\n\nLet's go!"
"DOTA_Tutorial_M2_TeleportHere"	"이쪽이에요!"
"[english]DOTA_Tutorial_M2_TeleportHere"	"Over here!"
"DOTA_Quest_Laning_Attack"	"적의 <font face='Dota Hypatia Bold'><b>중부 포탑</b></font> 파괴하기"
"[english]DOTA_Quest_Laning_Attack"	"Destroy the Enemy <font face='Dota Hypatia Bold'><b>Mid-Lane Tower</b></font>"
"DOTA_Quest_Laning_Defend"	"아군의 <font face='Dota Hypatia Bold'><b>중부 포탑</b></font> 방어하기"
"[english]DOTA_Quest_Laning_Defend"	"Defend Your <font face='Dota Hypatia Bold'><b>Mid-Lane Tower</b></font>"
"DOTA_Quest_Laning_AttackDefend_Mid"	"적의 중부 포탑 모두 파괴"
"[english]DOTA_Quest_Laning_AttackDefend_Mid"	"Destroy Both Enemy Mid-Lane Towers"
"DOTA_Quest_Laning_YourTower"	"아군의 중부 포탑"
"[english]DOTA_Quest_Laning_YourTower"	"Your Mid-Lane Tower"
"DOTA_Quest_Laning_EnemyTower"	"적의 중부 포탑"
"[english]DOTA_Quest_Laning_EnemyTower"	"Enemy Mid-Lane Tower"
"DOTA_KEYBOARD_CONFIGURATION"	"키보드 설정"
"[english]DOTA_KEYBOARD_CONFIGURATION"	"KEYBOARD CONFIGURATION"
"DOTA_Tutorial_Finished_ScriptedDemo"	"진정한 관중이군요. 오랫동안 기억에 남을 거예요!"
"[english]DOTA_Tutorial_Finished_ScriptedDemo"	"You are a true spectator.  Long will you be remembered!"
"DOTA_Tutorial_Finished_BotMatches"	"5인 봇 매치를 성공적으로 완료했습니다!"
"[english]DOTA_Tutorial_Finished_BotMatches"	"You have successfully completed 5 bot matches!"
"DOTA_Tutorial_Finished_LimitedHeroPoolGames"	"10인 제한 영웅 게임을 성공적으로 완료했습니다!"
"[english]DOTA_Tutorial_Finished_LimitedHeroPoolGames"	"You have successfully completed 10 Limited Hero games!"
"DOTA_Quest_Laning_Attack_Mid_Success"	"적의 중부 포탑 두 개를 파괴했습니다!"
"[english]DOTA_Quest_Laning_Attack_Mid_Success"	"You have destroyed both of your enemy's middle lane towers!"
"DOTA_Quest_Laning_Defend_Mid_Failure"	"적이 아군의 중부 포탑 두 개를 파괴했습니다!"
"[english]DOTA_Quest_Laning_Defend_Mid_Failure"	"Both your middle lane towers were destroyed by the enemy!"
"DOTA_Tutorial_Archronicus_Page1"	"태초의 서"
"[english]DOTA_Tutorial_Archronicus_Page1"	"Archronicus"
"DOTA_Tutorial_Archronicus_Page_Description1"	"오랜 시간과 드넓은 땅에 걸쳐 전해져 내려온 다양한 문화의 고대 문헌은 태초의 서에 수집되어 있습니다. 이 기록들은 세상의 역사와 우주론을 더 깊이 이해할 수 있게 해 주지만, 밝혀진 신비는 게임 플레이에 영향을 주지 않습니다."
"[english]DOTA_Tutorial_Archronicus_Page_Description1"	"Within the Archronicus are gathered the ancient texts of many cultures, drawn from across the ages, and from across the whole wide range of the contested lands. The chronicles found herein may provide a deeper understanding of the universe, its history and cosmology, but the mysteries revealed will not impact gameplay."
"DOTA_Tutorial_Archronicus_Page2"	"태초의 서 페이지"
"[english]DOTA_Tutorial_Archronicus_Page2"	"Archronicus Page"
"DOTA_Tutorial_Archronicus_Page_Description2"	"지식은 절대 무상으로 주어지지 않습니다. 태초의 서를 가지고 있는 자들은 검과 실력으로 지식을 얻습니다. 당신의 기량으로 태초의 서를 더 읽을 수 있는 권리를 얻었습니다."
"[english]DOTA_Tutorial_Archronicus_Page_Description2"	"For those who hold the Archronicus, knowledge is earned by sword and deed; never is it gifted.  Your skill has earned you the right to read further pages."
"DOTA_Tutorial_Archronicus_Page3"	"태초의 서 페이지"
"[english]DOTA_Tutorial_Archronicus_Page3"	"Archronicus Page"
"DOTA_Tutorial_Archronicus_Page_Description3"	"잉크로 쓰였으나 피로 읽히는 기록입니다. 오래 전, 고대 마법으로 기록한 진실들이 수집되고 복제되기를 반복하며 이 책에 쓰여 있습니다. 오직 가치를 증명할 수 있는 자만이 태초의 서에 담긴 비밀을 밝힐 수 있습니다."
"[english]DOTA_Tutorial_Archronicus_Page_Description3"	"By ink is it written, but by blood is it read.  In these chronicles, ancient truths have been gathered, copied and recopied by generations of scribes, encrypted long ago by ancient magic.  Only the worthy may unravel the secrets of the Archronicus."
"LHC_LastHits"	"마지막 타격:"
"[english]LHC_LastHits"	"Last Hits:"
"LHC_LastHitStreak"	"연속 마지막 타격:"
"[english]LHC_LastHitStreak"	"Last Hit Streak:"
"LHC_Multikill"	"연속 처치:"
"[english]LHC_Multikill"	"Multikill:"
"LHC_Denies"	"디나이:"
"[english]LHC_Denies"	"Denies:"
"world_map_questcompletepanel_01_closedialog"	"종료"
"[english]world_map_questcompletepanel_01_closedialog"	"CLOSE"
"DOTA_Tooltip_ability_crystal_maiden_freezing_field_attack_slow_scepter"	"%홀 둔화:"
"[english]DOTA_Tooltip_ability_crystal_maiden_freezing_field_attack_slow_scepter"	"%SCEPTER SLOW:"
"DOTA_Lobby_TV_Delay"	"도타 TV 지연 시간"
"[english]DOTA_Lobby_TV_Delay"	"DOTA TV DELAY"
"DOTA_Lobby_TV_Delay_10"	"10초"
"[english]DOTA_Lobby_TV_Delay_10"	"10 seconds"
"DOTA_Lobby_TV_Delay_120"	"2분"
"[english]DOTA_Lobby_TV_Delay_120"	"2 minutes"
"DOTA_Lobby_TV_Delay_300"	"5분"
"[english]DOTA_Lobby_TV_Delay_300"	"5 minutes"
"guild_member_count"	"%s1 구성원"
"[english]guild_member_count"	"%s1 Members"
"guild_disband"	"길드 해체"
"[english]guild_disband"	"Disband Guild"
"guild_edit_logo"	"로고 편집"
"[english]guild_edit_logo"	"Edit Logo"
"guild_lfm_count_1"	"%s1개의 공개 길드 파티에서 플레이어를 찾고 있습니다."
"[english]guild_lfm_count_1"	"%s1 Open Guild Party is looking for more players"
"guild_lfm_count_none_party"	"파티 전체를 수용할 수 있는 공개 길드 파티가 없습니다."
"[english]guild_lfm_count_none_party"	"No Open Guild Parties are available to your entire party"
"guild_lfm_selection_subtitle"	"자신과 파티원이 속한 길드를 선택할 수 있으며, 선택된 길드의 길드원은 파티에 합류할 수 있습니다. 공개한 길드에 파티를 닫는 것도 언제든지 가능합니다."
"[english]guild_lfm_selection_subtitle"	"You can select any Guild shared by you and all your party members.  Members of that guild will be able to join your party.  You can close your party to that Guild at any time."
"guild_lfm_party_description"	"파티 설명글을 입력하세요."
"[english]guild_lfm_party_description"	"Enter party description here"
"guild_lfm_open_time"	"공개 %s1"
"[english]guild_lfm_open_time"	"Opened %s1"
"DOTA_GuildInvite_Failure_Message_TooManyGuilds"	"%s1 님이 속한 길드 수가 이미 허용 가능한 최대치에 도달했습니다."
