"lang"
{
"Language"	"thai"
"DOTA_Item_El_Gato"	"El Gato"
"[english]DOTA_Item_El_Gato"	"El Gato"
"DOTA_Item_Itsy"	"Itsy"
"[english]DOTA_Item_Itsy"	"Itsy"
"DOTA_Item_Player_Card_Chuan"	"Player Card: Chuan"
"[english]DOTA_Item_Player_Card_Chuan"	"Player Card: Chuan"
"DOTA_Item_Player_Card_Dendi"	"Player Card: Dendi"
"[english]DOTA_Item_Player_Card_Dendi"	"Player Card: Dendi"
"DOTA_Item_Dark_Forest"	"Dark Forest"
"[english]DOTA_Item_Dark_Forest"	"Dark Forest"
"DOTA_Item_Dark_Mysteries"	"Dark Mysteries"
"[english]DOTA_Item_Dark_Mysteries"	"Dark Mysteries"
"DOTA_Item_Cyril_the_Syrmeleon"	"Cyril the Syrmeleon"
"[english]DOTA_Item_Cyril_the_Syrmeleon"	"Cyril the Syrmeleon"
"DOTA_Item_Jungle_Ruin"	"Jungle Ruin"
"[english]DOTA_Item_Jungle_Ruin"	"Jungle Ruin"
"DOTA_Item_Boneyard"	"Boneyard"
"[english]DOTA_Item_Boneyard"	"Boneyard"
"DOTA_Item_Ferocious_Formations"	"Ferocious Formations"
"[english]DOTA_Item_Ferocious_Formations"	"Ferocious Formations"
"DOTA_Item_Player_Card_ixmike88"	"Player Card: ixmike88"
"[english]DOTA_Item_Player_Card_ixmike88"	"Player Card: ixmike88"
"DOTA_Item_Desc_Heavy_Steel_Armor_Set"	"ภายในบรรจุไอเทมทั้งหมดของเซ็ต 'Heavy Steel Armor' สำหรับ Axe:"
"[english]DOTA_Item_Desc_Heavy_Steel_Armor_Set"	"Includes all of the items in the 'Heavy Steel Armor' set for Axe:"
"DOTA_Item_Aspects_of_Summer_Set"	"Aspects of Summer Set"
"[english]DOTA_Item_Aspects_of_Summer_Set"	"Aspects of Summer Set"
"DOTA_Item_Blouse_of_Forsaken_Beauty"	"Blouse of Forsaken Beauty"
"[english]DOTA_Item_Blouse_of_Forsaken_Beauty"	"Blouse of Forsaken Beauty"
"DOTA_Item_Bow_of_Forsaken_Beauty"	"Bow of Forsaken Beauty"
"[english]DOTA_Item_Bow_of_Forsaken_Beauty"	"Bow of Forsaken Beauty"
"DOTA_Item_Bracers_of_Forsaken_Beauty"	"Bracers of Forsaken Beauty"
"[english]DOTA_Item_Bracers_of_Forsaken_Beauty"	"Bracers of Forsaken Beauty"
"DOTA_Item_Circlet_of_Forsaken_Beauty"	"Circlet of Forsaken Beauty"
"[english]DOTA_Item_Circlet_of_Forsaken_Beauty"	"Circlet of Forsaken Beauty"
"DOTA_Item_Critter_Egg"	"Critter Egg"
"[english]DOTA_Item_Critter_Egg"	"Critter Egg"
"DOTA_Item_Desc_Aspects_of_Summer_Set"	"ไอเทมชุดนี้บรรจุไอเทมทั้งหมดของเซ็ต 'Aspects of Summer' สำหรับ Enchantress:"
"[english]DOTA_Item_Desc_Aspects_of_Summer_Set"	"This bundle contains all of the items in the 'Aspects of Summer' set for Enchantress:"
"DOTA_Item_Desc_Critter_Egg"	"ไข่วิเศษใช้เพื่อปลดล็อคสไตล์ใหม่ของ Smeevil"
"[english]DOTA_Item_Desc_Critter_Egg"	"A magical egg used to unlock new Smeevil styles."
"DOTA_Item_Desc_Forsaken_Beauty_Set"	"ไอเทมชุดนี้บรรจุไอเทมทั้งหมดของเซ็ต 'Forsaken Beauty' สำหรับ Medusa:"
"[english]DOTA_Item_Desc_Forsaken_Beauty_Set"	"This bundle contains all of the items in the 'Forsaken Beauty' set for Medusa:"
"DOTA_Item_Desc_Frostiron_Raider_Axe"	"ความสามารถในการตีดาบของ Frostiron Tribe ได้สกัดข้าศึกจำนวนมากเอาไว้ที่อ่าว"
"[english]DOTA_Item_Desc_Frostiron_Raider_Axe"	"The blacksmithing skill of the Frostiron Tribe has kept many a foe at bay."
"DOTA_Item_Desc_Frostiron_Raider_Cape"	"ระหว่างที่ Ymir ร่อนเร่ไปตามพื้นที่รกร้างของภูมิภาคทางเหนือ เขาได้ใช้เวลาอยู่ร่วมกับเผ่า Frostiron เมื่อยามที่เขาออกเดินทาง เขาได้รับของกำนัลเพื่อให้ระลึกถึงพวกเขาเหล่านั้น"
"[english]DOTA_Item_Desc_Frostiron_Raider_Cape"	"As Ymir wandered the great northern wilderness, he spent time among the Frostiron Tribe.  Upon his departure, he was given gifts to remember them by."
"DOTA_Item_Desc_Frostiron_Raider_Set"	"ไอเทมชุดนี้บรรจุไอเทมทั้งหมดของเซ็ต 'Frostiron Raider' สำหรับ Tusk:"
"[english]DOTA_Item_Desc_Frostiron_Raider_Set"	"This bundle contains all of the items in the 'Frostiron Raider' set for Tusk:"
"DOTA_Item_Desc_Frostiron_Raider_Shield"	"ในระหว่างที่อาศัยอยู่ร่วมกับ Frostiron Tribe  Ymir ได้ลองประดิษฐ์ชุดเกราะด้วยมือของเขาเอง"
"[english]DOTA_Item_Desc_Frostiron_Raider_Shield"	"During his stay with the Frostiron Tribe, Ymir tried his hand at crafting armor."
"DOTA_Item_Desc_Frostiron_Raider_Tusks"	"ปรมาจารย์แห่งโลหะ ช่างฝีมือของ Frostiron Tribe ประดิษฐ์เขี้ยวเหล็กกล้าสำหรับ Ymir เพื่อเป็นสัญลักษณ์แห่งความกล้าหาญของเขา"
"[english]DOTA_Item_Desc_Frostiron_Raider_Tusks"	"Masters of metals, the artisans of the Frostiron Tribe crafted steel tusks for Ymir as a symbol of his bravery."
"DOTA_Item_Desc_Frostiron_Sorceress_Set"	"ไอเทมชุดนี้บรรจุไอเทมทั้งหมดของเซ็ต 'Frostiron Sorceress' สำหรับ Crystal Maiden:"
"[english]DOTA_Item_Desc_Frostiron_Sorceress_Set"	"This bundle contains all of the items in the 'Frostiron Sorceress' set for Crystal Maiden:"
"DOTA_Item_Desc_Ruling_Staff_of_the_Priest_Kings"	"เขาเปี่ยมไปด้วยความเมตตา ความตายคือความเมตตาที่เขาจะมอบให้ และคฑาศักดิ์สิทธิ์นี้คือสิ่งที่จะบันดาลให้เป็นจริง"
"[english]DOTA_Item_Desc_Ruling_Staff_of_the_Priest_Kings"	"He is merciful.  Death is the mercy he offers, and this sacred staff the means by which it is granted."
"DOTA_Item_Desc_Smeevil_Treat"	"ขนมขบเคี้ยวแสนอร่อยที่ใช้เพื่อปลดล็อค Smeevil รูปแบบใหม่ๆ"
"[english]DOTA_Item_Desc_Smeevil_Treat"	"A tasty snack used to unlock new Smeevil styles."
"DOTA_Item_Desc_Summers_Bounty"	"ใครกันที่อยากจะหนีไปให้พ้นจากหอกที่มีความสวยงามเช่นนี้"
"[english]DOTA_Item_Desc_Summers_Bounty"	"Who would want to run away from such a beautiful spear?"
"DOTA_Item_Desc_Treasure_of_Incandescent_Wax"	"หีบที่ดูเหมือนจะลุกไหม้ไปชั่วนิรันดร์ รายละเอียดอื่นๆยังไม่เป็นที่แน่ชัด"
"[english]DOTA_Item_Desc_Treasure_of_Incandescent_Wax"	"A chest that seems to be burning endlessly. The contents are unknown."
"DOTA_Item_Forsaken_Beauty_Set"	"Forsaken Beauty Set"
"[english]DOTA_Item_Forsaken_Beauty_Set"	"Forsaken Beauty Set"
"DOTA_Item_Frostiron_Raider_Axe"	"Frostiron Raider Axe"
"[english]DOTA_Item_Frostiron_Raider_Axe"	"Frostiron Raider Axe"
"DOTA_Item_Frostiron_Raider_Fist"	"Frostiron Raider Fist"
"[english]DOTA_Item_Frostiron_Raider_Fist"	"Frostiron Raider Fist"
"DOTA_Item_Frostiron_Raider_Helm"	"Frostiron Raider Helm"
"[english]DOTA_Item_Frostiron_Raider_Helm"	"Frostiron Raider Helm"
"DOTA_Item_Frostiron_Raider_Set"	"Frostiron Raider Set"
"[english]DOTA_Item_Frostiron_Raider_Set"	"Frostiron Raider Set"
"DOTA_Item_Frostiron_Raider_Shield"	"Frostiron Raider Shield"
"[english]DOTA_Item_Frostiron_Raider_Shield"	"Frostiron Raider Shield"
"DOTA_Item_Frostiron_Raider_Tusks"	"Frostiron Raider Tusks"
"[english]DOTA_Item_Frostiron_Raider_Tusks"	"Frostiron Raider Tusks"
"DOTA_Item_Frostiron_Raider_Wrap"	"Frostiron Raider Wrap"
"[english]DOTA_Item_Frostiron_Raider_Wrap"	"Frostiron Raider Wrap"
"DOTA_Item_Frostiron_Sorceress_Brooch"	"Frostiron Sorceress Brooch"
"[english]DOTA_Item_Frostiron_Sorceress_Brooch"	"Frostiron Sorceress Brooch"
"DOTA_Item_Frostiron_Sorceress_Cape"	"Frostiron Sorceress Cape"
"[english]DOTA_Item_Frostiron_Sorceress_Cape"	"Frostiron Sorceress Cape"
"DOTA_Item_Frostiron_Sorceress_Cuffs"	"Frostiron Sorceress Cuffs"
"[english]DOTA_Item_Frostiron_Sorceress_Cuffs"	"Frostiron Sorceress Cuffs"
"DOTA_Item_Frostiron_Sorceress_Pads"	"Frostiron Sorceress Pads"
"[english]DOTA_Item_Frostiron_Sorceress_Pads"	"Frostiron Sorceress Pads"
"DOTA_Item_Frostiron_Sorceress_Set"	"Frostiron Sorceress Set"
"[english]DOTA_Item_Frostiron_Sorceress_Set"	"Frostiron Sorceress Set"
"DOTA_Item_Frostiron_Sorceress_Staff"	"Frostiron Sorceress Staff"
"[english]DOTA_Item_Frostiron_Sorceress_Staff"	"Frostiron Sorceress Staff"
"DOTA_Item_Gemmed_Armor_of_the_Priest_Kings_Set"	"Gemmed Armor of the Priest Kings Set"
"[english]DOTA_Item_Gemmed_Armor_of_the_Priest_Kings_Set"	"Gemmed Armor of the Priest Kings Set"
"DOTA_Item_Gemmed_Bracers_of_the_Priest_Kings"	"Gemmed Bracers of the Priest Kings"
"[english]DOTA_Item_Gemmed_Bracers_of_the_Priest_Kings"	"Gemmed Bracers of the Priest Kings"
"DOTA_Item_Gemmed_Mitre_of_the_Priest_Kings"	"Gemmed Mitre of the Priest Kings"
"[english]DOTA_Item_Gemmed_Mitre_of_the_Priest_Kings"	"Gemmed Mitre of the Priest Kings"
"DOTA_Item_Gemmed_Pauldrons_of_the_Priest_Kings"	"Gemmed Pauldrons of the Priest Kings"
"[english]DOTA_Item_Gemmed_Pauldrons_of_the_Priest_Kings"	"Gemmed Pauldrons of the Priest Kings"
"DOTA_Item_Lunas_Head"	"Luna's Head"
"[english]DOTA_Item_Lunas_Head"	"Luna's Head"
"DOTA_Item_Lunas_Helmet"	"Luna's Helmet"
"[english]DOTA_Item_Lunas_Helmet"	"Luna's Helmet"
"DOTA_Item_Lunas_Mount"	"Luna's Mount"
"[english]DOTA_Item_Lunas_Mount"	"Luna's Mount"
"DOTA_Item_Lunas_Shield"	"Luna's Shield"
"[english]DOTA_Item_Lunas_Shield"	"Luna's Shield"
"DOTA_Item_Lunas_Shoulder_Armor"	"Luna's Shoulder Armor"
"[english]DOTA_Item_Lunas_Shoulder_Armor"	"Luna's Shoulder Armor"
"DOTA_Item_Lunas_Weapon"	"Luna's Weapon"
"[english]DOTA_Item_Lunas_Weapon"	"Luna's Weapon"
"DOTA_Item_Ruling_Staff_of_the_Priest_Kings"	"Ruling Staff of the Priest Kings"
"[english]DOTA_Item_Ruling_Staff_of_the_Priest_Kings"	"Ruling Staff of the Priest Kings"
"DOTA_Item_Sanurok_the_Ever_Able"	"Sanurok the Ever Able"
"[english]DOTA_Item_Sanurok_the_Ever_Able"	"Sanurok the Ever Able"
"DOTA_Item_Scarab_Pendant_of_the_Priest_Kings"	"Scarab Pendant of the Priest Kings"
"[english]DOTA_Item_Scarab_Pendant_of_the_Priest_Kings"	"Scarab Pendant of the Priest Kings"
"DOTA_Item_Smeevil_Treat"	"Smeevil Treat"
"[english]DOTA_Item_Smeevil_Treat"	"Smeevil Treat"
"DOTA_Item_Summers_Bounty"	"Summer's Bounty"
"[english]DOTA_Item_Summers_Bounty"	"Summer's Bounty"
"DOTA_Item_Summers_Charm"	"Summer's Charm"
"[english]DOTA_Item_Summers_Charm"	"Summer's Charm"
"DOTA_Item_Summers_Light"	"Summer's Light"
"[english]DOTA_Item_Summers_Light"	"Summer's Light"
"DOTA_Item_Summers_Mirth"	"Summer's Mirth"
"[english]DOTA_Item_Summers_Mirth"	"Summer's Mirth"
"DOTA_Item_Summers_Warmth"	"Summer's Warmth"
"[english]DOTA_Item_Summers_Warmth"	"Summer's Warmth"
"DOTA_Item_Sweep_of_Forsaken_Beauty"	"Sweep of Forsaken Beauty"
"[english]DOTA_Item_Sweep_of_Forsaken_Beauty"	"Sweep of Forsaken Beauty"
"DOTA_Item_ThriceGemmed_Barding_of_Sanurok"	"Thrice-Gemmed Barding of Sanurok"
"[english]DOTA_Item_ThriceGemmed_Barding_of_Sanurok"	"Thrice-Gemmed Barding of Sanurok"
"DOTA_Item_Treasure_of_Incandescent_Wax"	"Treasure of Incandescent Wax"
"[english]DOTA_Item_Treasure_of_Incandescent_Wax"	"Treasure of Incandescent Wax"
"DOTA_Set_Aspects_of_Summer"	"Aspects of Summer"
"[english]DOTA_Set_Aspects_of_Summer"	"Aspects of Summer"
"DOTA_Set_Frostiron_Sorcess"	"Frostiron Sorcess"
"[english]DOTA_Set_Frostiron_Sorcess"	"Frostiron Sorcess"
"DOTA_Set_Gemmed_Armor_of_the_Priest_Kings"	"Gemmed Armor of the Priest Kings"
"[english]DOTA_Set_Gemmed_Armor_of_the_Priest_Kings"	"Gemmed Armor of the Priest Kings"
"DOTA_Set_The_Arctic_Hunter"	"The Arctic Hunter"
"[english]DOTA_Set_The_Arctic_Hunter"	"The Arctic Hunter"
"DOTA_Set_The_Forsaken_Beauty"	"The Forsaken Beauty"
"[english]DOTA_Set_The_Forsaken_Beauty"	"The Forsaken Beauty"
"DOTA_Set_The_Frostiron_Raider"	"The Frostiron Raider"
"[english]DOTA_Set_The_Frostiron_Raider"	"The Frostiron Raider"
"DOTA_WearableType_Blouse"	"Blouse"
"[english]DOTA_WearableType_Blouse"	"Blouse"
"DOTA_WearableType_Mitre"	"Mitre"
"[english]DOTA_WearableType_Mitre"	"Mitre"
"DOTA_WearableType_Pendant"	"Pendant"
"[english]DOTA_WearableType_Pendant"	"Pendant"
"DOTA_WearableType_Punchfist"	"Punchfist"
"[english]DOTA_WearableType_Punchfist"	"Punchfist"
"DOTA_WearableType_Riding_Cat"	"Riding Cat"
"[english]DOTA_WearableType_Riding_Cat"	"Riding Cat"
"DOTA_WearableType_Sleeve"	"Sleeve"
"[english]DOTA_WearableType_Sleeve"	"Sleeve"
"DOTA_WearableType_Tasty_Snack"	"Tasty Snack"
"[english]DOTA_WearableType_Tasty_Snack"	"Tasty Snack"
"DOTA_Item_Abaddons_Cape"	"Abaddon's Cape"
"[english]DOTA_Item_Abaddons_Cape"	"Abaddon's Cape"
"DOTA_Item_Abaddons_Helmet"	"Abaddon's Helmet"
"[english]DOTA_Item_Abaddons_Helmet"	"Abaddon's Helmet"
"DOTA_Item_Abaddons_Mount"	"Abaddon's Mount"
"[english]DOTA_Item_Abaddons_Mount"	"Abaddon's Mount"
"DOTA_Item_Abaddons_Shoulder_Armor"	"Abaddon's Shoulder Armor"
"[english]DOTA_Item_Abaddons_Shoulder_Armor"	"Abaddon's Shoulder Armor"
"DOTA_Item_Abaddons_Weapon"	"Abaddon's Weapon"
"[english]DOTA_Item_Abaddons_Weapon"	"Abaddon's Weapon"
"DOTA_Item_Acolyte_of_Clasz_Set"	"Acolyte of Clasz Set"
"[english]DOTA_Item_Acolyte_of_Clasz_Set"	"Acolyte of Clasz Set"
"DOTA_Item_Ainidul_the_Eternal"	"Ainidul the Eternal"
"[english]DOTA_Item_Ainidul_the_Eternal"	"Ainidul the Eternal"
"DOTA_Item_Alienware_Cup__2013_Season_1"	"Alienware Cup - 2013 Season 1"
"[english]DOTA_Item_Alienware_Cup__2013_Season_1"	"Alienware Cup - 2013 Season 1"
"DOTA_Item_Alienware_Cup__2013_Season_1__ADMIN"	"Alienware Cup - 2013 Season 1 - ADMIN"
"[english]DOTA_Item_Alienware_Cup__2013_Season_1__ADMIN"	"Alienware Cup - 2013 Season 1 - ADMIN"
"DOTA_Item_Arms_of_the_Deep_Vault_Guardian_Set"	"Arms of the Deep Vault Guardian Set"
"[english]DOTA_Item_Arms_of_the_Deep_Vault_Guardian_Set"	"Arms of the Deep Vault Guardian Set"
"DOTA_Item_Augurys_Guardian"	"Augury's Guardian"
"[english]DOTA_Item_Augurys_Guardian"	"Augury's Guardian"
"DOTA_Item_Axe_of_the_Red_Conqueror"	"Axe of the Red Conqueror"
"[english]DOTA_Item_Axe_of_the_Red_Conqueror"	"Axe of the Red Conqueror"
"DOTA_Item_Blade_of_Chaos_Incarnate"	"Blade of Chaos Incarnate"
"[english]DOTA_Item_Blade_of_Chaos_Incarnate"	"Blade of Chaos Incarnate"
"DOTA_Item_Blade_of_the_Black_Rider"	"Blade of the Black Rider"
"[english]DOTA_Item_Blade_of_the_Black_Rider"	"Blade of the Black Rider"
"DOTA_Item_Brawlers_Hard_Helm"	"Brawler's Hard Helm"
"[english]DOTA_Item_Brawlers_Hard_Helm"	"Brawler's Hard Helm"
"DOTA_Item_CDEC_Season_24"	"CDEC Season 2-4"
"[english]DOTA_Item_CDEC_Season_24"	"CDEC Season 2-4"
"DOTA_Item_CDEC_Season_24__ADMIN"	"CDEC Season 2-4 - ADMIN"
"[english]DOTA_Item_CDEC_Season_24__ADMIN"	"CDEC Season 2-4 - ADMIN"
"DOTA_Item_Chopper_of_the_Mad_Harvester"	"Chopper of the Mad Harvester"
"[english]DOTA_Item_Chopper_of_the_Mad_Harvester"	"Chopper of the Mad Harvester"
"DOTA_Item_Deep_Vault_Guardian_Armplates"	"Deep Vault Guardian Armplates"
"[english]DOTA_Item_Deep_Vault_Guardian_Armplates"	"Deep Vault Guardian Armplates"
"DOTA_Item_Deep_Vault_Guardian_Headfin"	"Deep Vault Guardian Headfin"
"[english]DOTA_Item_Deep_Vault_Guardian_Headfin"	"Deep Vault Guardian Headfin"
"DOTA_Item_Deep_Vault_Guardian_Spine"	"Deep Vault Guardian Spine"
"[english]DOTA_Item_Deep_Vault_Guardian_Spine"	"Deep Vault Guardian Spine"
"DOTA_Item_Deep_Vault_Guardian_Trident"	"Deep Vault Guardian Trident"
"[english]DOTA_Item_Deep_Vault_Guardian_Trident"	"Deep Vault Guardian Trident"
"DOTA_Item_Desc_Acolyte_of_Clasz_Set"	"ไอเทมชุดนี้บรรจุไอเทมทั้งหมดของเซ็ต 'Acolyte of Clasz' สำหรับ Faceless Void:"
"[english]DOTA_Item_Desc_Acolyte_of_Clasz_Set"	"This bundle contains all of the items in the 'Acolyte of Clasz' set for Faceless Void:"
"DOTA_Item_Desc_Arms_of_the_Deep_Vault_Guardian_Set"	"ภายในบรรจุไอเทมทั้งหมดของเซ็ต 'Arms of the Deep Vault Guardian' สำหรับ Slardar:"
"[english]DOTA_Item_Desc_Arms_of_the_Deep_Vault_Guardian_Set"	"Includes all of the items in the 'Arms of the Deep Vault Guardian' set for Slardar:"
"DOTA_Item_Desc_Axe_of_the_Red_Conqueror"	"สีแดงเจ๋งที่สุด! Axe ไม่มีเวลาไปสนใจสีอื่นๆหรอก!"
"[english]DOTA_Item_Desc_Axe_of_the_Red_Conqueror"	"Red rules! Axe does not have time for other colors!"
"DOTA_Item_Desc_Deep_Vault_Guardian_Armplates"	"สัญลักษณ์แห่ง Deep Vault Guardians ได้ถูกสลักลงบนปลอกแขนนี้"
"[english]DOTA_Item_Desc_Deep_Vault_Guardian_Armplates"	"The sigil of the Deep Vault Guardians is engraved upon the cuff."
"DOTA_Item_Desc_Gunslingers_Hat"	"หมวกที่เหมาะที่สุดสำหรับใช้เป็นเป้าซ้อมยิง ถูกกล่าวหาว่าเป็นต้นเหตุของการที่ลูกกระสุนปืนฝังเข้าไปในสมอง"
"[english]DOTA_Item_Desc_Gunslingers_Hat"	"The perfect hat for a shootest accused of having bullets on the brain.  "
"DOTA_Item_Desc_Heirloom_of_the_Charred_Bloodline"	"มรดกตกทอดที่ครั้งหนึ่งเคยเป็นของตระกูลขุนนาง ซึ่งบัดนี้กลายเป็นเถ้าธุลีของหน้าประวัติศาสตร์ไปแล้ว"
"[english]DOTA_Item_Desc_Heirloom_of_the_Charred_Bloodline"	"An heirloom of a once-noble house, now one with the ashes of history."
