"lang"
{
"Language"	"russian"
"DOTA_Archronicus_MadMoon_Page4"	"После падения осколки первоначальной материи разделились на исходные составляющие: Свет и Тьму. В своей чистой форме камни начали излучать особые энергетические поля, которые подпитывали всех живущих поблизости существ неземными силами. Со временем обитатели тех краев смогли не только контролировать эту энергию, но и стали всячески от нее зависеть. Вокруг упавших Древних были возведены алтари, и им стали поклоняться как сошедшим с небес божествам. Оба Древних, Свет и Тьма, давали своим приверженцам множество преимуществ: кинетическую энергию, ману, защиту от различных сил и даже способность воскрешаться. Но исходящее от осколков излучение изменяло все вокруг до неузнаваемости: вокруг Света все становилось ярким и красочным, наполнялось внутренним сиянием и очарованием; вокруг Тьмы же распространялось зловещее радиоактивное свечение, ядовитые эманации и следы разложения. Обе силы не были нейтральными: они одновременно и дополняли друг друга, и являлись полными противоположностями.
По мере расширения культурного влияния от осколков в извечный конфликт начали втягиваться и подвластные им народы. Энергетические возмущения между Древними привели к началу масштабной войны. Осколки связаны между собой, и чтобы полностью восстановить былую мощь, одному из них нужно уничтожить другой. Порабощенные существа изо всех сил защищают своих божеств, пытаясь уничтожить вражеского Древнего. Со всех концов света на поле боя приходят могучие герои, вряд ли осознавая, что обе стороны в каком-то смысле одинаковы."
"[english]DOTA_Archronicus_MadMoon_Page4"	"The fallen shards of primal matter had fractured into their original composites: Radiant and Dire. In its pure form, each type of stone gave off a peculiar energy. For those who settled around the sites, they found themselves feeding on this unearthly power until they had not only harnessed the energy but made themselves dependent on it. They built shrines around the Ancients and revered them, ironically, as godlike entities that had fallen to earth.
The Ancients, both Radiant and Dire, provided many benefits: kinetic energy, mana, protection, even resurrection. But the emanations changed everything in their influence. Around the Radiant, the effects were bright and colorful, evoking lightness and charm. Around the Dire, a sinister radioactive glow, a visual seepage indicative of poison and decay. Neither force was neutral; they were both perfect complements and total contradictions that could never be at peace.
As each stone's cultural influence spread, it eventually came in conflict with the societies of its rival. Interference between the Ancients was cause for war, as the presence of one caused a corresponding fall-off in the energy of the other. Each stone could only be restored to full power with the destruction of its Foe-stone. And so the enthralled creatures rallied to protect their land by destroying the neighboring Ancient, and from far and wide the Heroes heard the call to battle and came to join, hardly realizing that in some sense both sides were the same."
"LHC_HighScore"	"Рекорд:"
"[english]LHC_HighScore"	"High Score:"
"guild_view_invites"	"Просмотр приглашений"
"[english]guild_view_invites"	"View Invites"
"guild_invite_list"	"Приглашения в гильдии"
"[english]guild_invite_list"	"Pending Guild Invites"
"guild_invitee"	"Приглашенный"
"[english]guild_invitee"	"Invitee"
"guild_inviter"	"Пригласивший"
"[english]guild_inviter"	"Inviter"
"guild_invite_date"	"Дата приглашения"
"[english]guild_invite_date"	"Date Invited"
"DOTA_GuildRemoveInviteResponse_Failure_Header"	"Ошибка"
"[english]DOTA_GuildRemoveInviteResponse_Failure_Header"	"Error"
"DOTA_GuildRemoveInviteResponse_Failure"	"Не удалось убрать приглашение. Пожалуйста, попробуйте ещё раз."
"[english]DOTA_GuildRemoveInviteResponse_Failure"	"Failed to remove invitation.  Please try again."
"DOTA_GuildInviteList_Error_Header"	"Ошибка"
"[english]DOTA_GuildInviteList_Error_Header"	"Error"
"DOTA_GuildInviteList_Error"	"Не удалось загрузить ожидающие рассмотрения заявки в гильдию. Пожалуйста, попробуйте еще раз."
"[english]DOTA_GuildInviteList_Error"	"Failed to load the pending guild invites.  Please try again."
"dota_chat_guild_tab"	"Гильдия"
"[english]dota_chat_guild_tab"	"Guild"
"Date_Yesterday"	"вчера"
"[english]Date_Yesterday"	"yesterday"
"Date_Today"	"сегодня"
"[english]Date_Today"	"today"
"Date_Tomorrow"	"завтра"
"[english]Date_Tomorrow"	"tomorrow"
"dota_hud_error_tutorial_tp_laning"	"В этом обучении телепортироваться туда нельзя"
"[english]dota_hud_error_tutorial_tp_laning"	"Can't Teleport there in this Tutorial"
"DOTA_TIP_F_SpecifyTeamName"	"Введите название команды"
"[english]DOTA_TIP_F_SpecifyTeamName"	"Enter Team Name Here"
"DOTA_TIP_2013_MM_Blurb_3"	"Slark и Enigma добавляют необычности сильной комбинации Lone Druid и Lifestealer у AL, а RoX.KIS играют с очень рискованной стратегией. Lycan вынужден применить тактику быстрого пуша, но он не будет собирать BKB, а если возникнут проблемы, Keeper сможет телепортировать его прямо в бой, где Omniknight даст ему иммунитет к магии. Сможете ли вы выполнить всё это должным образом?"
"[english]DOTA_TIP_2013_MM_Blurb_3"	"Slark and Enigma bring something unconventional to the strong Lone Druid and Lifestealer combination for AL, while Rox.KIS went for a very risky strategy. The Lycan has to split push fast, but he won't need a BKB, and if problems arise, Keeper can bring him to the fight where Omniknight will provide him all the magic immunity he needs. Can you execute it properly?"
"DOTA_TIP_2013_MM_Dire_3"	"Rox.KIS выставили героев следующим образом:\nJuggernaut - Solo, нижняя линия\nOmniknight - Solo, центр\nNyx Assassin, Keeper of the Light и Lycan - верхняя линия\n\nПри таком раскладе целью Rox.KIS было быстрое получение уровней Omniknight и Juggernaut, а также раскачивание Lycan для того, чтобы он смог получить предметы для увеличения урона — ему не был нужен Black King's Bar. К сожалению, план провалился, потому что Absolute Legends убивали Omniknight и Lycan в начальной стадии игры, из-за чего они получили контроль над картой при помощи Slark. На 10-й минуте игрового времени Rox.KIS воспользовались тем, что могут быстро нанести много урона, и убили несколько вражеских героев, но после этого дела у них не заладились. После потери бараков на 20-й минуте они пишут «GG». Сможете ли вы избежать их судьбы и сохранить ваших Omniknight и Lycan в живых?"
"[english]DOTA_TIP_2013_MM_Dire_3"	"Rox.KIS used the following lanes:\nJuggernaut - Solo Bottom\nOmniknight - Solo Mid\nNyx Assassin, Keeper of the Light and Lycan - Top\n\nRox.KIS's goal with this lineup was to get fast levels on Omniknight and Juggernaut, and farm the Lycan so that he can go for damage items, since he won't need a BKB. Unfortunately the plan failed early on, as Omniknight and Lycan were both killed early into the game, and that allowed Absolute Legends to gain map control with Slark. At about 10 minutes into the game, Rox.KIS was able to properly capitalize on the burst damage potential of their lineup, getting a few kills, but it went downhill from there. After losing barracks at the 20 minute mark, they called GG a short time afterwards. Can you keep your Omniknight and Lycan alive, and avoid their fate?"
"Elgato_BTS_Style0"	"Синяя сова"
"[english]Elgato_BTS_Style0"	"Blue Owl"
"Elgato_BTS_Style1"	"Серебряная сова"
"[english]Elgato_BTS_Style1"	"Silver Owl"
"DOTA_TIP_2013_Player_Select"	"Выберите игрока"
"[english]DOTA_TIP_2013_Player_Select"	"Select A Player"
"DOTA_KEYBIND_USE_CURRENT"	"Использовать текущую раскладку"
"[english]DOTA_KEYBIND_USE_CURRENT"	"Use Current Config"
"StoreBanner_Header_El_Gato"	"Курьер Beyond the Summit — «El Gato»"
"[english]StoreBanner_Header_El_Gato"	"Beyond The Summit's El Gato Courier"
"StoreBanner_Text_El_Gato"	"Приютите этого пушистого друга и наблюдайте за тем, как повышается его уровень, когда вы смотрите Beyond The Summit."
"[english]StoreBanner_Text_El_Gato"	"Adopt this furry friend and watch him level up as you follow Beyond The Summit."
"DOTA_TIP_ME_Title"	"ПРОГНОЗЫ НА ТУРНИР"
"[english]DOTA_TIP_ME_Title"	"TOURNAMENT PREDICTIONS"
"DOTA_TIP_Player_BestHero"	"%s1: %s2-%s3"
"[english]DOTA_TIP_Player_BestHero"	"%s1: %s2-%s3"
"DOTA_TIP_2013_MM_Rad_3"	"Absolute Legends выставили героев следующим образом:\nLone Druid — Solo, нижняя линия\nSlark — Solo, центр\nEnigma — лес сил Света\nLina и Lifestealer — верхняя линия\n\nПлан Absolute Legends состоял в том, чтобы Slark и Enigma быстро получили 6 уровень, после чего стали бы отвлекать на себя внимание, пока Lone Druid и Lifestealer собирают необходимые предметы. Удача была на стороне aL, так как они убили одного противника на тройной линии и еще одного на средней. Это позволило Enigma зарабатывать в лесу быстрее и не отвлекаться на помощь линии. На 8 минуте игры aL уничтожили 2 башни и стали вести 8-0 по убийствам. Хотя ROX.Kis и удалось выиграть 2 командные стычки, впоследствии игра всё равно вышла из-под их контроля. Absolute Legends уничтожили все башни вне базы на 16-й минуте, забрали бараки на 20-й и выиграли на 26-й. Сможете ли вы сделать то же самое?"
