"lang"
{
"Language"	"dutch"
"[english]DOTA_Item_Emerald_Frenzy_Flail"	"Emerald Frenzy Flail"
"DOTA_Item_Emerald_Frenzy_Glove"	"Emerald Frenzy Glove"
"[english]DOTA_Item_Emerald_Frenzy_Glove"	"Emerald Frenzy Glove"
"DOTA_Item_Emerald_Frenzy_Helmet"	"Emerald Frenzy Helmet"
"[english]DOTA_Item_Emerald_Frenzy_Helmet"	"Emerald Frenzy Helmet"
"DOTA_Item_Emerald_Frenzy_Set"	"Emerald Frenzy-set"
"[english]DOTA_Item_Emerald_Frenzy_Set"	"Emerald Frenzy Set"
"DOTA_Item_Emerald_Frenzy_Spikes"	"Emerald Frenzy Spikes"
"[english]DOTA_Item_Emerald_Frenzy_Spikes"	"Emerald Frenzy Spikes"
"DOTA_Item_Gifts_from_the_Gloom_Set"	"Gifts from the Gloom-set"
"[english]DOTA_Item_Gifts_from_the_Gloom_Set"	"Gifts from the Gloom Set"
"DOTA_Item_Greathelm_of_the_Chiseled_Guard"	"Greathelm of the Chiseled Guard"
"[english]DOTA_Item_Greathelm_of_the_Chiseled_Guard"	"Greathelm of the Chiseled Guard"
"DOTA_Item_Hero_Dota_First_Step"	"Hero Dota: First Step"
"[english]DOTA_Item_Hero_Dota_First_Step"	"Hero Dota: First Step"
"DOTA_Item_Hero_Dota_First_Step__ADMIN"	"Hero Dota: First Step - ADMIN"
"[english]DOTA_Item_Hero_Dota_First_Step__ADMIN"	"Hero Dota: First Step - ADMIN"
"DOTA_Item_MegaKills_GLaDOS"	"Mega-Kills: GLaDOS"
"[english]DOTA_Item_MegaKills_GLaDOS"	"Mega-Kills: GLaDOS"
"DOTA_Item_Nightwatchers_Guard"	"Nightwatcher's Guard"
"[english]DOTA_Item_Nightwatchers_Guard"	"Nightwatcher's Guard"
"DOTA_Item_Nightwatchers_Mask"	"Nightwatcher's Mask"
"[english]DOTA_Item_Nightwatchers_Mask"	"Nightwatcher's Mask"
"DOTA_Item_Nightwatchers_Staff"	"Nightwatcher's Staff"
"[english]DOTA_Item_Nightwatchers_Staff"	"Nightwatcher's Staff"
"DOTA_Item_Oak_of_the_Woodland_Outcast"	"Oak of the Woodland Outcast"
"[english]DOTA_Item_Oak_of_the_Woodland_Outcast"	"Oak of the Woodland Outcast"
"DOTA_Item_Pack_of_the_Woodland_Outcast"	"Pack of the Woodland Outcast"
"[english]DOTA_Item_Pack_of_the_Woodland_Outcast"	"Pack of the Woodland Outcast"
"DOTA_Item_Pauldron_of_the_Chiseled_Guard"	"Pauldron of the Chiseled Guard"
"[english]DOTA_Item_Pauldron_of_the_Chiseled_Guard"	"Pauldron of the Chiseled Guard"
"DOTA_Item_Perfect_World_Dota_Academy"	"Perfect World Dota Academy"
"[english]DOTA_Item_Perfect_World_Dota_Academy"	"Perfect World Dota Academy"
"DOTA_Item_Perfect_World_Dota_Academy__ADMIN"	"Perfect World Dota Academy - ADMIN"
"[english]DOTA_Item_Perfect_World_Dota_Academy__ADMIN"	"Perfect World Dota Academy - ADMIN"
"DOTA_Item_Petals_of_the_Woodland_Outcast"	"Petals of the Woodland Outcast"
"[english]DOTA_Item_Petals_of_the_Woodland_Outcast"	"Petals of the Woodland Outcast"
"DOTA_Item_Portal"	"Portal"
"[english]DOTA_Item_Portal"	"Portal"
"DOTA_Item_Portal_Pack"	"Portal-pakket"
"[english]DOTA_Item_Portal_Pack"	"Portal Pack"
"DOTA_Item_Pride_of_the_Woodland_Outcast"	"Pride of the Woodland Outcast"
"[english]DOTA_Item_Pride_of_the_Woodland_Outcast"	"Pride of the Woodland Outcast"
"DOTA_Item_Raiment_of_the_Chiseled_Guard"	"Raiment of the Chiseled Guard"
"[english]DOTA_Item_Raiment_of_the_Chiseled_Guard"	"Raiment of the Chiseled Guard"
"DOTA_Item_Shreds_from_the_Gloom"	"Shreds from the Gloom"
"[english]DOTA_Item_Shreds_from_the_Gloom"	"Shreds from the Gloom"
"DOTA_Item_Stature_of_the_Woodland_Outcast"	"Stature of the Woodland Outcast"
"[english]DOTA_Item_Stature_of_the_Woodland_Outcast"	"Stature of the Woodland Outcast"
"DOTA_Item_Stoneshard_Belt"	"Stoneshard Belt"
"[english]DOTA_Item_Stoneshard_Belt"	"Stoneshard Belt"
"DOTA_Item_Stoneshard_Bracers"	"Stoneshard Bracers"
"[english]DOTA_Item_Stoneshard_Bracers"	"Stoneshard Bracers"
"DOTA_Item_Stoneshard_Crown"	"Stoneshard Crown"
"[english]DOTA_Item_Stoneshard_Crown"	"Stoneshard Crown"
"DOTA_Item_StormStealers_Armor"	"Storm-Stealer's Armor"
"[english]DOTA_Item_StormStealers_Armor"	"Storm-Stealer's Armor"
"DOTA_Item_StormStealers_Belt"	"Storm-Stealer's Belt"
"[english]DOTA_Item_StormStealers_Belt"	"Storm-Stealer's Belt"
"DOTA_Item_StormStealers_Bracers"	"Storm-Stealer's Bracers"
"[english]DOTA_Item_StormStealers_Bracers"	"Storm-Stealer's Bracers"
"DOTA_Item_StormStealers_Helm"	"Storm-Stealer's Helm"
"[english]DOTA_Item_StormStealers_Helm"	"Storm-Stealer's Helm"
"DOTA_Item_StormStealers_Whip"	"Storm-Stealer's Whip"
"[english]DOTA_Item_StormStealers_Whip"	"Storm-Stealer's Whip"
"DOTA_Item_Tassets_of_the_Chiseled_Guard"	"Tassets of the Chiseled Guard"
"[english]DOTA_Item_Tassets_of_the_Chiseled_Guard"	"Tassets of the Chiseled Guard"
"DOTA_Item_Thorned_Abdomen"	"Thorned Abdomen"
"[english]DOTA_Item_Thorned_Abdomen"	"Thorned Abdomen"
"DOTA_Item_Twohanded_Death"	"Two-handed Death"
"[english]DOTA_Item_Twohanded_Death"	"Two-handed Death"
"DOTA_Item_Underwater"	"Underwater"
"[english]DOTA_Item_Underwater"	"Underwater"
"DOTA_Item_Wights_from_the_Gloom"	"Wights from the Gloom"
"[english]DOTA_Item_Wights_from_the_Gloom"	"Wights from the Gloom"
"DOTA_Item_Woodland_Outcast_Set"	"Woodland Outcast-set"
"[english]DOTA_Item_Woodland_Outcast_Set"	"Woodland Outcast Set"
"DOTA_Set_Bindings_of_the_StormStealer"	"Bindings of the Storm-Stealer"
"[english]DOTA_Set_Bindings_of_the_StormStealer"	"Bindings of the Storm-Stealer"
"DOTA_Set_Emerald_Frenzy"	"Emerald Frenzy"
"[english]DOTA_Set_Emerald_Frenzy"	"Emerald Frenzy"
"DOTA_Set_Gifts_from_the_Gloom"	"Gifts from the Gloom"
"[english]DOTA_Set_Gifts_from_the_Gloom"	"Gifts from the Gloom"
"DOTA_Set_Raiment_of_the_Chiseled_Guard"	"Raiment of the Chiseled Guard"
"[english]DOTA_Set_Raiment_of_the_Chiseled_Guard"	"Raiment of the Chiseled Guard"
"DOTA_Set_Stoneshard_Majesty"	"Stoneshard Majesty"
"[english]DOTA_Set_Stoneshard_Majesty"	"Stoneshard Majesty"
"DOTA_Set_The_Nightwatcher"	"The Nightwatcher"
"[english]DOTA_Set_The_Nightwatcher"	"The Nightwatcher"
"DOTA_Set_Woodland_Outcast"	"Woodland Outcast"
"[english]DOTA_Set_Woodland_Outcast"	"Woodland Outcast"
"DOTA_WearableType_Amulet"	"Amulet"
"[english]DOTA_WearableType_Amulet"	"Amulet"
"DOTA_WearableType_Glove"	"Handschoen"
"[english]DOTA_WearableType_Glove"	"Glove"
"DOTA_WearableType_Totem"	"Totem"
"[english]DOTA_WearableType_Totem"	"Totem"
"DOTA_Item_Flail_of_the_Iron_Will"	"Flail of the Iron Will"
"[english]DOTA_Item_Flail_of_the_Iron_Will"	"Flail of the Iron Will"
"DOTA_Item_Horns_of_the_Iron_Will"	"Horns of the Iron Will"
"[english]DOTA_Item_Horns_of_the_Iron_Will"	"Horns of the Iron Will"
"DOTA_Item_IXDL_Battle_of_the_Regions"	"IXDL: Battle of the Regions"
"[english]DOTA_Item_IXDL_Battle_of_the_Regions"	"IXDL: Battle of the Regions"
"DOTA_Item_IXDL_Battle_of_the_Regions__ADMIN"	"IXDL: Battle of the Regions - ADMIN"
"[english]DOTA_Item_IXDL_Battle_of_the_Regions__ADMIN"	"IXDL: Battle of the Regions - ADMIN"
"DOTA_Item_Mantle_of_the_Iron_Will"	"Mantle of the Iron Will"
"[english]DOTA_Item_Mantle_of_the_Iron_Will"	"Mantle of the Iron Will"
"DOTA_Item_Strap_of_the_Iron_Will"	"Strap of the Iron Will"
"[english]DOTA_Item_Strap_of_the_Iron_Will"	"Strap of the Iron Will"
"DOTA_Item_Tail_of_the_Iron_Will"	"Tail of the Iron Will"
"[english]DOTA_Item_Tail_of_the_Iron_Will"	"Tail of the Iron Will"
"DOTA_Item_Vestments_of_the_Iron_Will"	"Vestments of the Iron Will"
"[english]DOTA_Item_Vestments_of_the_Iron_Will"	"Vestments of the Iron Will"
"DOTA_Item_Barrier_Shard_Axe"	"Barrier Shard Axe"
"[english]DOTA_Item_Barrier_Shard_Axe"	"Barrier Shard Axe"
"DOTA_Item_MLG_Scalehound"	"MLG Scalehound"
"[english]DOTA_Item_MLG_Scalehound"	"MLG Scalehound"
"DOTA_Item_MLG_Stronghold"	"MLG Stronghold"
"[english]DOTA_Item_MLG_Stronghold"	"MLG Stronghold"
"DOTA_Item_MLG_Tethered_Sentinel"	"MLG Tethered Sentinel"
"[english]DOTA_Item_MLG_Tethered_Sentinel"	"MLG Tethered Sentinel"
"DOTA_Item_Watchful_Sotdae"	"Watchful Sotdae"
"[english]DOTA_Item_Watchful_Sotdae"	"Watchful Sotdae"
"DOTA_Item_steelseries_bamboo"	"steelseries_bamboo"
"[english]DOTA_Item_steelseries_bamboo"	"steelseries_bamboo"
"DOTA_WearableType_Evil_Bringer_of_Wares"	"Kwaadaardige goederenbezorger"
"[english]DOTA_WearableType_Evil_Bringer_of_Wares"	"Evil Bringer of Wares"
"DOTA_WearableType_Spiky_Ward"	"Puntige ward"
"[english]DOTA_WearableType_Spiky_Ward"	"Spiky Ward"
"DOTA_Item_Roshan_Hunter_Arms"	"Roshan Hunter Arms"
"[english]DOTA_Item_Roshan_Hunter_Arms"	"Roshan Hunter Arms"
"DOTA_Item_Roshan_Hunter_Back"	"Roshan Hunter Back"
"[english]DOTA_Item_Roshan_Hunter_Back"	"Roshan Hunter Back"
"DOTA_Item_Roshan_Hunter_Belt"	"Roshan Hunter Belt"
"[english]DOTA_Item_Roshan_Hunter_Belt"	"Roshan Hunter Belt"
"DOTA_Item_Roshan_Hunter_Head"	"Roshan Hunter Head"
"[english]DOTA_Item_Roshan_Hunter_Head"	"Roshan Hunter Head"
"DOTA_Item_Vestments_of_the_Iron_Will_Set"	"Vestments of the Iron Will-set"
"[english]DOTA_Item_Vestments_of_the_Iron_Will_Set"	"Vestments of the Iron Will Set"
"DOTA_Item_Desc_Team_Pennant_Alliance"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_Team_Pennant_Alliance"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Desc_AL_Pennant"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_AL_Pennant"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Desc_CLG_Pennant"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_CLG_Pennant"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Desc_Complexity_Pennant"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_Complexity_Pennant"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Desc_DK_Pennant"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_DK_Pennant"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Desc_Darer_Pennant"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_Darer_Pennant"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Desc_EHOME_Pennant"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_EHOME_Pennant"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Desc_Evil_Geniuses_Pennant"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_Evil_Geniuses_Pennant"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Desc_LGD_Pennant"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_LGD_Pennant"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Desc_MUFC_Pennant"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_MUFC_Pennant"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
